year,county_fips,county_name,ndvi_mean
2017,007,Appanoose,0.7423297192398439
2017,177,Van Buren,0.7431104638633276
2017,197,Wright,0.7841763905862968
2017,137,Montgomery,0.7970791273858194
2017,175,Union,0.7232559300178976
2017,107,Keokuk,0.777323829662913
2017,131,Mitchell,0.7863512651684638
2017,191,Winneshiek,0.7934570700576904
2017,161,Sac,0.7672606966644371
2017,055,Delaware,0.8210350406359065
2017,067,Floyd,0.780508375683056
2017,009,Audubon,0.7804444790453436
2017,079,Hamilton,0.778411748401686
2017,069,Franklin,0.7936253272722995
2017,141,O'Brien,0.7967720787913642
2017,167,Sioux,0.8037637714825322
2017,005,Allamakee,0.7861278800608696
2017,189,Winnebago,0.7922904997511169
2017,093,Ida,0.7826657180581369
2017,029,Cass,0.7747607151832777
2017,083,Hardin,0.7951463488823587
2017,173,Taylor,0.7891567961066144
2017,145,Page,0.8009685320535952
2017,035,Cherokee,0.7720181633639738
2017,071,Fremont,0.8064601450596418
2017,095,Iowa,0.7955775589313652
2017,023,Butler,0.7869651109499318
2017,063,Emmet,0.7913368219797869
2017,047,Crawford,0.7894386378817017
2017,019,Buchanan,0.8067908662683564
2017,143,Osceola,0.7876211906814236
2017,073,Greene,0.7769298041272387
2017,087,Henry,0.7707005853411679
2017,119,Lyon,0.8000553523890301
2017,003,Adams,0.7727594449849722
2017,133,Monona,0.7831081113750958
2017,091,Humboldt,0.7772881329822778
2017,115,Louisa,0.7931014256695497
2017,171,Tama,0.7846962562769042
2017,135,Monroe,0.7608790444636707
2017,117,Lucas,0.7373670465638913
2017,057,Des Moines,0.7793493043300777
2017,011,Benton,0.7945112564300603
2017,113,Linn,0.7790179257311365
2017,105,Jones,0.8104844755233588
2017,103,Johnson,0.7804407617597342
2017,183,Washington,0.793057601009936
2017,045,Clinton,0.7814540743705373
2017,163,Scott,0.7603417856324373
2017,139,Muscatine,0.786729370973261
2017,169,Story,0.7654299571618557
2017,015,Boone,0.7789411725034736
2017,121,Madison,0.7470677155494275
2017,181,Warren,0.7425666295262817
2017,049,Dallas,0.7618004129901116
2017,153,Polk,0.6971133769584286
2017,077,Guthrie,0.7757058148087206
2017,099,Jasper,0.780430034649312
2018,149,Plymouth,0.8051745102649236
2018,193,Woodbury,0.7794137288085905
2018,027,Carroll,0.8055445570850723
2018,061,Dubuque,0.7799243417801771
2018,101,Jefferson,0.7794743310867491
2018,187,Webster,0.7919052392119981
2018,111,Lee,0.7601788606773113
2018,127,Marshall,0.8005551901094796
2018,195,Worth,0.7909532335322077
2018,033,Cerro Gordo,0.7647363818744947
2018,051,Davis,0.7483193480078087
2018,179,Wapello,0.7675978997786553
2018,041,Clay,0.7734180719302538
2018,059,Dickinson,0.7383737563750566
2018,021,Buena Vista,0.7963273211552545
2018,013,Black Hawk,0.7858462121788123
2018,075,Grundy,0.818390495441675
2018,017,Bremer,0.8091769990478761
2018,085,Harrison,0.7834944204545407
2018,129,Mills,0.7849153282101677
2018,155,Pottawattamie,0.7844488530438839
2018,123,Mahaska,0.7750980935505349
2018,125,Marion,0.7332321102238688
2018,053,Decatur,0.785028758497478
2018,031,Cedar,0.7928835143032189
2018,151,Pocahontas,0.7791507392388735
2018,109,Kossuth,0.783386815629847
2018,089,Howard,0.7860331144346738
2018,147,Palo Alto,0.7591451610973058
2018,159,Ringgold,0.7690880100566375
2018,025,Calhoun,0.807127584932925
2018,039,Clarke,0.7785116865805037
2018,065,Fayette,0.7973425784432915
2018,001,Adair,0.7654776674851431
2018,037,Chickasaw,0.7928875093186024
2018,081,Hancock,0.784896526770316
2018,157,Poweshiek,0.7878824736651969
2018,165,Shelby,0.7975485566601007
2018,185,Wayne,0.7650991238349505
2018,097,Jackson,0.7931960061030914
2018,043,Clayton,0.8024461020523957
2018,007,Appanoose,0.7348992475790302
2018,177,Van Buren,0.7807305632132475
2018,197,Wright,0.7820149134939408
2018,137,Montgomery,0.7935599412687067
2018,175,Union,0.7796749063560293
2018,107,Keokuk,0.7899763624288075
2018,131,Mitchell,0.7952176670975536
2018,191,Winneshiek,0.7921995205279562
2018,161,Sac,0.8204240019888861
2018,055,Delaware,0.7997080198145924
2018,067,Floyd,0.7804664282251194
2018,009,Audubon,0.7907623849306109
2018,079,Hamilton,0.7935499478585167
2018,069,Franklin,0.8020199219472175
2018,141,O'Brien,0.7865942203748454
2018,167,Sioux,0.7969403461938399
2018,005,Allamakee,0.7963041781073363
2018,189,Winnebago,0.7826863270308908
2018,093,Ida,0.8179882512825983
2018,029,Cass,0.7827966355664612
2018,083,Hardin,0.8154449190690505
2018,173,Taylor,0.7818736920380651
2018,145,Page,0.7963866791106787
2018,035,Cherokee,0.8148483343293808
2018,071,Fremont,0.7921063002148824
2018,095,Iowa,0.7987667348929985
2018,023,Butler,0.8083774432011918
2018,063,Emmet,0.7534678911526608
2018,047,Crawford,0.812080568461493
2018,019,Buchanan,0.8000242698237047
2018,143,Osceola,0.7720687500606058
2018,073,Greene,0.7924343237351059
2018,087,Henry,0.769594215524025
2018,119,Lyon,0.7944915504267734
2018,003,Adams,0.7875121033836069
2018,133,Monona,0.7857540319091416
2018,091,Humboldt,0.7885029365525394
2018,115,Louisa,0.7564914860729011
2018,171,Tama,0.8112650452008456
2018,135,Monroe,0.7679765161458473
2018,117,Lucas,0.7745986988455978
2018,057,Des Moines,0.7554754050280719
2018,011,Benton,0.8022652333595991
2018,113,Linn,0.7706959442202199
2018,105,Jones,0.7961929051059119
2018,103,Johnson,0.7685110086777243
2018,183,Washington,0.7780073481187565
2018,045,Clinton,0.7789075454540373
2018,163,Scott,0.7476184874964511
2018,139,Muscatine,0.7617480406577206
2018,169,Story,0.7688897551228482
2018,015,Boone,0.7771329378068457
2018,121,Madison,0.7725000354975541
2018,181,Warren,0.7669449499602687
2018,049,Dallas,0.7521604352627935
2018,153,Polk,0.6931400096334486
2018,077,Guthrie,0.7821390725412679
2018,099,Jasper,0.7880111487618131
2019,149,Plymouth,0.7912186954688059
2019,193,Woodbury,0.772182426633526
2019,027,Carroll,0.8221330440214598
2019,061,Dubuque,0.7621232909680115
2019,101,Jefferson,0.759151839943665
2019,187,Webster,0.7943443898901805
2019,111,Lee,0.7290031431012854
2019,127,Marshall,0.7817025730350978
2019,195,Worth,0.7763227690026502
2019,033,Cerro Gordo,0.7797936319046603
2019,051,Davis,0.7607961650533829
2019,179,Wapello,0.7682127664067336
2019,041,Clay,0.7708739232973306
2019,059,Dickinson,0.7368944409503445
2019,021,Buena Vista,0.7794029173556418
2019,013,Black Hawk,0.7545317812099592
2019,075,Grundy,0.7851451998098271
2019,017,Bremer,0.7949507201119875
2019,085,Harrison,0.789628822934508
2019,129,Mills,0.77970893146536
2019,155,Pottawattamie,0.7761166244504155
2019,123,Mahaska,0.773037452523603
2019,125,Marion,0.7397708225858257
2019,053,Decatur,0.7689333365915265
2019,031,Cedar,0.7359770036799929
2019,151,Pocahontas,0.7836002642432887
2019,109,Kossuth,0.8010525171696585
2019,089,Howard,0.7727194068169896
2019,147,Palo Alto,0.7891421557455612
2019,159,Ringgold,0.7607262835181233
2019,025,Calhoun,0.7931090293375826
2019,039,Clarke,0.7641701027124547
2019,065,Fayette,0.7970180559742246
2019,001,Adair,0.7565664764819522
2019,037,Chickasaw,0.7823728581913819
2019,081,Hancock,0.8020313628305016
2019,157,Poweshiek,0.7614826115216736
2019,165,Shelby,0.8335318981488258
2019,185,Wayne,0.7520498193550406
2019,097,Jackson,0.7544039226294504
2019,043,Clayton,0.7864522281433431
2019,007,Appanoose,0.7512273845228234
2019,177,Van Buren,0.7629908310710639
2019,197,Wright,0.793017528523711
2019,137,Montgomery,0.8009101267296244
2019,175,Union,0.7543072553332834
2019,107,Keokuk,0.7659396499871303
2019,131,Mitchell,0.7789670388245805
2019,191,Winneshiek,0.7938157692779128
2019,161,Sac,0.8107608263187279
2019,055,Delaware,0.7828602196280952
2019,067,Floyd,0.7736777789082714
2019,009,Audubon,0.8144221674957949
2019,079,Hamilton,0.7825876531305658
2019,069,Franklin,0.7881504738963345
2019,141,O'Brien,0.7789614481251357
2019,167,Sioux,0.7895924277028256
2019,005,Allamakee,0.7830111164438914
2019,189,Winnebago,0.7977960940388419
2019,093,Ida,0.8075309474144904
2019,029,Cass,0.7991504216879329
2019,083,Hardin,0.7831051016885562
2019,173,Taylor,0.7641330843261869
2019,145,Page,0.7816380579615873
2019,035,Cherokee,0.8003068766987477
2019,071,Fremont,0.736957424777094
2019,095,Iowa,0.747912353508828
2019,023,Butler,0.7869736640390551
2019,063,Emmet,0.7774955341267517
2019,047,Crawford,0.8234249205130364
2019,019,Buchanan,0.7885960603684955
2019,143,Osceola,0.7608604175837466
2019,073,Greene,0.8115083771379309
2019,087,Henry,0.7471773192167004
2019,119,Lyon,0.7570985800596729
2019,003,Adams,0.7620529388127256
2019,133,Monona,0.7934075833966822
2019,091,Humboldt,0.8020488915054063
2019,115,Louisa,0.7286222697562791
2019,171,Tama,0.7650740085560631
2019,135,Monroe,0.7891973304330907
2019,117,Lucas,0.7785041775092987
2019,057,Des Moines,0.7229993201166645
2019,011,Benton,0.7634507058601702
2019,113,Linn,0.7521723246127122
2019,105,Jones,0.7585005638479838
2019,103,Johnson,0.7163983505060089
2019,183,Washington,0.753033922270005
2019,045,Clinton,0.7296782310916033
2019,163,Scott,0.7040615693033873
2019,139,Muscatine,0.7187592913534778
2019,169,Story,0.7805419458573865
2019,015,Boone,0.8016061260357067
2019,121,Madison,0.7707844049788133
2019,181,Warren,0.7741586304590901
2019,049,Dallas,0.7831562531158851
2019,153,Polk,0.7061701106139873
2019,077,Guthrie,0.7902746336379327
2019,099,Jasper,0.7929779314844432
2020,149,Plymouth,0.7780869926660844
2020,193,Woodbury,0.7570052367990259
2020,027,Carroll,0.7527173857875806
2020,061,Dubuque,0.7660616081791223
2020,101,Jefferson,0.7817346070199439
2020,187,Webster,0.756744066656768
2020,111,Lee,0.7762166136392755
2020,127,Marshall,0.7560388426071873
2020,195,Worth,0.7875127985914155
2020,033,Cerro Gordo,0.780920024816983
2020,051,Davis,0.776908307864054
2020,179,Wapello,0.7836415211325577
2020,041,Clay,0.7564216367494784
2020,059,Dickinson,0.7345995756663526
2020,021,Buena Vista,0.762588297980044
2020,013,Black Hawk,0.740421882807536
2020,075,Grundy,0.7733004744651966
2020,017,Bremer,0.7643511858584732
2020,085,Harrison,0.7671296121359015
2020,129,Mills,0.7795072390094115
2020,155,Pottawattamie,0.7578719800162117
2020,123,Mahaska,0.7696715360530008
2020,125,Marion,0.7471482223986519
2020,053,Decatur,0.7730728338188261
2020,031,Cedar,0.7706605144339591
2020,151,Pocahontas,0.7873440928344201
2020,109,Kossuth,0.7973092418774514
2020,089,Howard,0.7640201372851074
2020,147,Palo Alto,0.7754535214708145
2020,159,Ringgold,0.753742074893881
2020,025,Calhoun,0.7650998516054288
2020,039,Clarke,0.7634541079364255
2020,065,Fayette,0.7678000943923794
2020,001,Adair,0.7323936666253356
2020,037,Chickasaw,0.7593930543634876
2020,081,Hancock,0.8069298781681434
2020,157,Poweshiek,0.7563850346789803
2020,165,Shelby,0.7663144368367314
2020,185,Wayne,0.7714274909799365
2020,097,Jackson,0.7796751514497101
2020,043,Clayton,0.7895834216467577
2020,007,Appanoose,0.7498545601189689
2020,177,Van Buren,0.7871677133223846
2020,197,Wright,0.7642510847615339
2020,137,Montgomery,0.7652459282977662
2020,175,Union,0.7579372847754948
2020,107,Keokuk,0.7744507630949425
2020,131,Mitchell,0.7707370943876616
2020,191,Winneshiek,0.7685005782413266
2020,161,Sac,0.7548805006944352
2020,055,Delaware,0.7752950969954028
2020,067,Floyd,0.7583807581063191
2020,009,Audubon,0.7492760825575097
2020,079,Hamilton,0.7656615210685037
2020,069,Franklin,0.7871467645949173
2020,141,O'Brien,0.7737184915599311
2020,167,Sioux,0.7764279352183279
2020,005,Allamakee,0.786575936918115
2020,189,Winnebago,0.813285920009349
2020,093,Ida,0.7562904593959443
2020,029,Cass,0.7482316664033687
2020,083,Hardin,0.7563656115420518
2020,173,Taylor,0.7710850613728609
2020,145,Page,0.7906786844121004
2020,035,Cherokee,0.7735942365896141
2020,071,Fremont,0.7917639330111063
2020,095,Iowa,0.7604756392151641
2020,023,Butler,0.7647645773028151
2020,063,Emmet,0.782083648666607
2020,047,Crawford,0.7700779684195499
2020,019,Buchanan,0.7703305665196949
2020,143,Osceola,0.7732779675650016
2020,073,Greene,0.7423024155752544
2020,087,Henry,0.7972992994924487
2020,119,Lyon,0.7924230952910086
2020,003,Adams,0.7521340285260693
2020,133,Monona,0.7784651697366811
2020,091,Humboldt,0.7897262241356311
2020,115,Louisa,0.7830387566793664
2020,171,Tama,0.7562360135461534
2020,135,Monroe,0.7998569577277422
2020,117,Lucas,0.7771361946092493
2020,057,Des Moines,0.7775074815050487
2020,011,Benton,0.7564741318273926
2020,113,Linn,0.7486095064383197
2020,105,Jones,0.764528949892471
2020,103,Johnson,0.7515432370979513
2020,183,Washington,0.7748749092492673
2020,045,Clinton,0.7679271218257694
2020,163,Scott,0.7407244723182854
2020,139,Muscatine,0.7698349724039493
2020,169,Story,0.7482712984959428
2020,015,Boone,0.7692138377673664
2020,121,Madison,0.7607215343231497
2020,181,Warren,0.7671667893857639
2020,049,Dallas,0.7144478307847348
2020,153,Polk,0.6850316622309393
2020,077,Guthrie,0.712292730150441
2020,099,Jasper,0.7553433902663734
2021,149,Plymouth,0.7629654083954269
2021,193,Woodbury,0.7601422067300362
2021,027,Carroll,0.7956449352276098
2021,061,Dubuque,0.7917931091030347
2021,101,Jefferson,0.7783145597518688
2021,187,Webster,0.7914609510697722
2021,111,Lee,0.7714107191060132
2021,127,Marshall,0.7874377575238616
2021,195,Worth,0.793075241330732
2021,033,Cerro Gordo,0.7836846292136678
2021,051,Davis,0.7891159031038255
2021,179,Wapello,0.7879446055088875
2021,041,Clay,0.7739873029831812
2021,059,Dickinson,0.713887383579664
2021,021,Buena Vista,0.7867189091609482
2021,013,Black Hawk,0.7552691806841875
2021,075,Grundy,0.7968626476348188
2021,017,Bremer,0.7931686654630785
2021,085,Harrison,0.7943476256935935
2021,129,Mills,0.7811788425915814
2021,155,Pottawattamie,0.7858506646061342
2021,123,Mahaska,0.7985444970179564
2021,125,Marion,0.7683826261788479
2021,053,Decatur,0.7902561827516597
2021,031,Cedar,0.8031797026070879
2021,151,Pocahontas,0.7929993668706418
2021,109,Kossuth,0.7833636854487055
2021,089,Howard,0.800520941527797
2021,147,Palo Alto,0.7699040527701599
2021,159,Ringgold,0.7885632946353021
2021,025,Calhoun,0.7981172875426815
2021,039,Clarke,0.7823342007197683
2021,065,Fayette,0.8011041823610795
2021,001,Adair,0.7848481665395909
2021,037,Chickasaw,0.8010744485443886
2021,081,Hancock,0.8028757527458916
2021,157,Poweshiek,0.7879474048925867
2021,165,Shelby,0.8085484834168993
2021,185,Wayne,0.7775110903091601
2021,097,Jackson,0.8013460706464168
2021,043,Clayton,0.8082000197083893
2021,007,Appanoose,0.7780771577688702
2021,177,Van Buren,0.789291451518334
2021,197,Wright,0.7870473972377013
2021,137,Montgomery,0.7877848659457433
2021,175,Union,0.7896461382373938
2021,107,Keokuk,0.7925674970973688
2021,131,Mitchell,0.802957346801764
2021,191,Winneshiek,0.8070608512338945
2021,161,Sac,0.7936319675462752
2021,055,Delaware,0.8165977517515464
2021,067,Floyd,0.7909765471471815
2021,009,Audubon,0.8021360499425352
2021,079,Hamilton,0.7960999578989112
2021,069,Franklin,0.7939775298251199
2021,141,O'Brien,0.7893312330899178
2021,167,Sioux,0.7973665195524134
2021,005,Allamakee,0.8179017991113335
2021,189,Winnebago,0.7904349577569636
2021,093,Ida,0.7996040525655824
2021,029,Cass,0.7938521975107165
2021,083,Hardin,0.7907908048381423
2021,173,Taylor,0.7935772450559504
2021,145,Page,0.7936747150011656
2021,035,Cherokee,0.7871465524195127
2021,071,Fremont,0.8016924425616184
2021,095,Iowa,0.7943466781015699
2021,023,Butler,0.789389902581426
2021,063,Emmet,0.7513969403216559
2021,047,Crawford,0.7888687662352841
2021,019,Buchanan,0.8040223570665113
2021,143,Osceola,0.7802167150507553
2021,073,Greene,0.8027320761104509
2021,087,Henry,0.7758470748090697
2021,119,Lyon,0.7903484542369333
2021,003,Adams,0.784220118992254
2021,133,Monona,0.788053101058256
2021,091,Humboldt,0.7849985128753489
2021,115,Louisa,0.790558579534897
2021,171,Tama,0.7949973075403853
2021,135,Monroe,0.8005704374378235
2021,117,Lucas,0.7895766887115322
2021,057,Des Moines,0.7669069711428647
2021,011,Benton,0.7963885575547639
2021,113,Linn,0.7620276727591443
2021,105,Jones,0.8013282508881967
2021,103,Johnson,0.7790292328715602
2021,183,Washington,0.7982904090175054
2021,045,Clinton,0.7933642015440163
2021,163,Scott,0.7709085497574837
2021,139,Muscatine,0.7914726623859828
2021,169,Story,0.7809712822916043
2021,015,Boone,0.7944946011337116
2021,121,Madison,0.7809483762964443
2021,181,Warren,0.7808042281567549
2021,049,Dallas,0.7754042825339504
2021,153,Polk,0.7024238980023993
2021,077,Guthrie,0.7941359867100692
2021,099,Jasper,0.7940233903415241
2022,149,Plymouth,0.7766270143723848
2022,193,Woodbury,0.7653345165864073
2022,027,Carroll,0.8004849737026305
2022,061,Dubuque,0.7870072809358575
2022,101,Jefferson,0.7789977993537985
2022,187,Webster,0.7888947815628368
2022,111,Lee,0.762300468662483
2022,127,Marshall,0.7861067968288785
2022,195,Worth,0.8006081793146665
2022,033,Cerro Gordo,0.772543879597993
2022,051,Davis,0.770269353029791
2022,179,Wapello,0.7795470689159029
2022,041,Clay,0.7756528006373125
2022,059,Dickinson,0.7407968892723976
2022,021,Buena Vista,0.7800395007421164
2022,013,Black Hawk,0.7629250539069766
2022,075,Grundy,0.7797818365801059
2022,017,Bremer,0.7905622309681614
2022,085,Harrison,0.7611503182593014
2022,129,Mills,0.7749775040541479
2022,155,Pottawattamie,0.7638327505655774
2022,123,Mahaska,0.7866767276034308
2022,125,Marion,0.7332716695787151
2022,053,Decatur,0.755856132562966
2022,031,Cedar,0.8216403535391117
2022,151,Pocahontas,0.8050626503388216
2022,109,Kossuth,0.8089638295937949
2022,089,Howard,0.7746435921215187
2022,147,Palo Alto,0.7987014459818979
2022,159,Ringgold,0.7538108258053424
2022,025,Calhoun,0.8006114798870061
2022,039,Clarke,0.7267801937044611
2022,065,Fayette,0.7853707418953033
2022,001,Adair,0.7242804724866098
2022,037,Chickasaw,0.775866255028761
2022,081,Hancock,0.7920344106483723
2022,157,Poweshiek,0.7841822609585869
2022,165,Shelby,0.7960052572692492
2022,185,Wayne,0.7702357526477762
2022,097,Jackson,0.804659837393576
2022,043,Clayton,0.8026681089271683
2022,007,Appanoose,0.7507985726100238
2022,177,Van Buren,0.7859218637402277
2022,197,Wright,0.7841572244007604
2022,137,Montgomery,0.7736598597885067
2022,175,Union,0.7313790311325025
2022,107,Keokuk,0.7889706368540946
2022,131,Mitchell,0.7841967804123062
2022,191,Winneshiek,0.7840539440304102
2022,161,Sac,0.7999038093301993
2022,055,Delaware,0.807186386963816
2022,067,Floyd,0.7734809893513357
2022,009,Audubon,0.7794373628060673
2022,079,Hamilton,0.7836594178396281
2022,069,Franklin,0.7828708845883354
2022,141,O'Brien,0.7900656590696237
2022,167,Sioux,0.790761554757323
2022,005,Allamakee,0.8029347771411445
2022,189,Winnebago,0.8031850737766228
2022,093,Ida,0.7951094295648674
2022,029,Cass,0.7511216849427632
2022,083,Hardin,0.7858361504092153
2022,173,Taylor,0.7689945177583695
2022,145,Page,0.7678889966415906
2022,035,Cherokee,0.7729475698551163
2022,071,Fremont,0.7916553697315442
2022,095,Iowa,0.8009253745846585
2022,023,Butler,0.7855742068560998
2022,063,Emmet,0.8006383852889735
2022,047,Crawford,0.7887782277913242
2022,019,Buchanan,0.7911323573262066
2022,143,Osceola,0.79274989300008
2022,073,Greene,0.7912576490002895
2022,087,Henry,0.7922592378513247
2022,119,Lyon,0.7880674200354706
2022,003,Adams,0.7406598019617144
2022,133,Monona,0.7727334311307346
2022,091,Humboldt,0.7993378590905377
2022,115,Louisa,0.7999382525144046
2022,171,Tama,0.7917436515764934
2022,135,Monroe,0.7678608327217978
2022,117,Lucas,0.7606039815017356
2022,057,Des Moines,0.7902915897770872
2022,011,Benton,0.804105623526263
2022,113,Linn,0.7674173214471615
2022,105,Jones,0.8032549294766624
2022,103,Johnson,0.7857755412792893
2022,183,Washington,0.7931104791785291
2022,045,Clinton,0.8068028603581409
2022,163,Scott,0.7804526266691664
2022,139,Muscatine,0.8079167457320519
2022,169,Story,0.7753992687416645
2022,015,Boone,0.7858063393529696
2022,121,Madison,0.7603254200841764
2022,181,Warren,0.7521327017672287
2022,049,Dallas,0.7531235126285645
2022,153,Polk,0.6875482536454762
2022,077,Guthrie,0.7665740575929865
2022,099,Jasper,0.776097199492575
2023,149,Plymouth,0.7904072243170606
2023,193,Woodbury,0.7449587333498494
2023,027,Carroll,0.7978939327353404
2023,061,Dubuque,0.7696920619865737
2023,101,Jefferson,0.7827890191183947
2023,187,Webster,0.8153079612630979
2023,111,Lee,0.7821460013650153
2023,127,Marshall,0.8138032984070159
2023,195,Worth,0.7817135947791249
2023,033,Cerro Gordo,0.793355469262181
2023,051,Davis,0.7538724517176132
2023,179,Wapello,0.7730939108434934
2023,041,Clay,0.7958708273049874
2023,059,Dickinson,0.7494151647144317
2023,021,Buena Vista,0.788157543457237
2023,013,Black Hawk,0.7382622623958438
2023,075,Grundy,0.8135285262556637
2023,017,Bremer,0.7895642915765644
2023,085,Harrison,0.7850928953999748
2023,129,Mills,0.8146521049020707
2023,155,Pottawattamie,0.7965413222953929
2023,123,Mahaska,0.8114032807592744
2023,125,Marion,0.7726158090273858
2023,053,Decatur,0.7947911372774975
2023,031,Cedar,0.7986616755513302
2023,151,Pocahontas,0.8185438733917347
2023,109,Kossuth,0.8186863419288637
2023,089,Howard,0.7935937906010623
2023,147,Palo Alto,0.8049040534111739
2023,159,Ringgold,0.7991436929224711
2023,025,Calhoun,0.8126865139292834
2023,039,Clarke,0.7911913274242086
2023,065,Fayette,0.7872101947497038
2023,001,Adair,0.7864913957031482
2023,037,Chickasaw,0.7825571422496156
2023,081,Hancock,0.8193922523873091
2023,157,Poweshiek,0.8091585434725747
2023,165,Shelby,0.8015791456735724
2023,185,Wayne,0.7982919850841045
2023,097,Jackson,0.7667887820221357
2023,043,Clayton,0.792344734550804
2023,007,Appanoose,0.7645501317969261
2023,177,Van Buren,0.7777672230165869
2023,197,Wright,0.812162534604547
2023,137,Montgomery,0.8091562798985201
2023,175,Union,0.8009993603610487
2023,107,Keokuk,0.8112654838739823
2023,131,Mitchell,0.7763929780347576
2023,191,Winneshiek,0.7896449902100494
2023,161,Sac,0.7951296548814493
2023,055,Delaware,0.7909552510863134
2023,067,Floyd,0.7851238650543808
2023,009,Audubon,0.7921936819087605
2023,079,Hamilton,0.8247077940363433
2023,069,Franklin,0.822554105703518
2023,141,O'Brien,0.8174296231712105
2023,167,Sioux,0.8026054435943474
2023,005,Allamakee,0.7903729932379144
2023,189,Winnebago,0.8224140236409203
2023,093,Ida,0.7817950976956337
2023,029,Cass,0.8058275260063135
2023,083,Hardin,0.8204229945058908
2023,173,Taylor,0.8083826574389031
2023,145,Page,0.8245291885443335
2023,035,Cherokee,0.7990388920900028
2023,071,Fremont,0.8343608697386159
2023,095,Iowa,0.786154620617138
2023,023,Butler,0.7871788063474717
2023,063,Emmet,0.7996529021104943
2023,047,Crawford,0.7758610643970582
2023,019,Buchanan,0.7779922445359847
2023,143,Osceola,0.7978863674748906
2023,073,Greene,0.8193786568804655
2023,087,Henry,0.784024787662775
2023,119,Lyon,0.7944122907948953
2023,003,Adams,0.803097267080714
2023,133,Monona,0.7810667010270981
2023,091,Humboldt,0.801861711684219
2023,115,Louisa,0.7868891088154377
2023,171,Tama,0.7878851557297757
2023,135,Monroe,0.7792943799964117
2023,117,Lucas,0.7829342755587885
2023,057,Des Moines,0.7838599365854203
2023,011,Benton,0.7764315482539197
2023,113,Linn,0.7216930508431647
2023,105,Jones,0.7714471151873741
2023,103,Johnson,0.7557209178193616
2023,183,Washington,0.7874935428546777
2023,045,Clinton,0.7708418033704297
2023,163,Scott,0.7500300134338523
2023,139,Muscatine,0.7786394070040129
2023,169,Story,0.8082747993108521
2023,015,Boone,0.831122697845486
2023,121,Madison,0.7877559160845736
2023,181,Warren,0.7886264543314012
2023,049,Dallas,0.780216797852042
2023,153,Polk,0.7050134621295117
2023,077,Guthrie,0.7817177285111451
2023,099,Jasper,0.8242362244686725
