year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous
2010,31,NE,045,DAWES,33.9,0.5933498668049312,0.4012173339855682,150.53212470677323,83.54659188167984,18.50977474685971,22.12548451910416,25.31025613483096,29.83115589067401,11.710307796841422,14.42082026965116,0.3160628305718413,0.2481258977314411,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.0798625093994675
2011,31,NE,045,DAWES,35.7,0.6301415317691866,0.4212934103322663,88.71460437692559,50.08185788428143,18.227489410676743,24.337887753766093,25.824493778452872,32.129094567980715,10.63149495155836,16.547685897428476,0.301018802243994,0.2480055962263033,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.112486142167271
2012,31,NE,045,DAWES,34.2,0.3372349685954102,0.2462020969993981,53.271156183374586,16.018064849658348,22.332276232920226,25.860298714888938,31.250806694364854,34.81507510565847,13.414737853119926,16.906518398995765,0.1986315538333838,0.1690948359394132,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.1077567727419238
2013,31,NE,045,DAWES,31.3,0.5232123741082779,0.3857098183926671,61.298624552456424,49.69922729599919,18.891317783692415,22.73957512345924,26.826321440640783,30.172038338554714,10.957307715614746,15.308096200593596,0.2367776384932172,0.2010240858635015,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.2028572501918608
2014,31,NE,045,DAWES,44.4,0.598545190147337,0.3815074661604538,75.78416443219113,30.292141077295465,17.226669006232754,21.66796773160802,24.51319250021406,29.89121910351768,9.941150583197262,13.445708503936055,0.3223015800826859,0.1859169160919006,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.102115170913788
2015,31,NE,045,DAWES,36.9,0.5740701574440178,0.4567641494240652,116.0544801092692,66.55426608611464,19.86415113116022,21.299164162852403,26.379126127824662,29.15552129633717,13.35017792708505,13.443808987915109,0.3520499087107183,0.2529165995254062,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.1314816543361187
2016,31,NE,045,DAWES,33.4,0.4324758420961131,0.3139489880585334,37.41895211920798,53.692185793641734,22.14812300122977,23.196657857823205,31.21602833897744,31.577724382365403,13.081210091840214,14.81659024489612,0.1796039858670186,0.1871253632607269,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.1309107229517947
2018,31,NE,045,DAWES,49.1,0.5371370257854029,0.4363392429260689,77.19525778367444,120.68780777495454,19.939787360147967,22.48273596267667,27.39880293625666,29.76333235617722,12.481759401806084,15.203121080972348,0.2836294768910271,0.240098395376397,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.0682740456247015
2019,31,NE,045,DAWES,38.6,0.6176331738746208,0.4729154224453538,70.74652581609031,92.57381654298936,17.817000065100423,22.040743075443764,25.173570401437964,29.584180477639705,10.46053209631174,14.497405098846478,0.2911645948742094,0.2301629666420523,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.0223081633699655
2020,31,NE,045,DAWES,36.3,0.4858449874088066,0.3365560345303566,50.03272469841172,60.37820541019977,20.64916466067392,23.970112505180474,29.262693080814714,32.43011836936575,12.035738404345656,15.510208625681448,0.1810557693016,0.1824272914542172,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.0576411469110257
2022,31,NE,045,DAWES,35.3,0.4583046928226747,0.3146781645540836,33.161220648997855,70.97627244259283,19.630283143213976,24.463757406495393,28.33219395231318,33.3251193109791,10.928511301435044,15.602533452436669,0.2412496623221917,0.1915169451059405,2.618486076533331,74.18121400817633,24.40586969965706,36.434940603548974,24.324079225758137,1165.1159535230663,3.61899845198418,0.0685281899686256
2010,31,NE,049,DEUEL,40.7,0.4792423766430655,0.3555942045909986,116.54852480741025,73.32305230721836,20.520487544901695,23.621072542161645,27.823025100858672,31.222543349490437,13.218939683918675,16.02059362971483,0.2932989436409179,0.230528639838611,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0961025600801269
2011,31,NE,049,DEUEL,45.7,0.4937040946867272,0.3677646621767353,94.74727013871323,123.6103637245658,19.746625878994383,24.985889219551257,27.98445488943972,32.46774661044096,11.509769184682856,17.505031854299617,0.2448270840285279,0.2089669114701481,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0811791678017834
2012,31,NE,049,DEUEL,36.4,0.2630159476745373,0.225560686735103,30.88021189860686,32.25660876234642,23.809117159888956,25.99168629405391,33.17608564241859,35.1630131898821,14.443147208328492,16.821360390342026,0.1413037048290372,0.1722888607559959,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.1123025300607403
2013,31,NE,049,DEUEL,29.0,0.4267238465426162,0.3615683326870138,54.95220137247862,68.06584567901672,20.652109938778445,22.881467628455383,29.35282063252738,30.480988108969473,11.952381773637551,15.282956342554924,0.1604032107995593,0.1666491882824634,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.1554559247782883
2014,31,NE,049,DEUEL,52.9,0.5104517637025743,0.3043259100509691,106.78143832574035,33.2068996312939,19.30718549959337,22.759223697038472,27.032231225879567,30.853792084102064,11.583118746723592,14.665674982596084,0.2784085866238026,0.1677563013900083,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.1398381294964029
2015,31,NE,049,DEUEL,37.9,0.4883524665750891,0.3557557989620427,74.06110036179739,48.310885373525274,21.191186200495423,22.792805968860712,28.33092565532953,30.8360068830666,14.052435852246507,14.750636249688329,0.273348519465923,0.1915857140722492,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.1106143906847592
2016,31,NE,049,DEUEL,45.5,0.389354698684627,0.3268474469084501,49.29719910802793,76.44279480940985,23.167949755622136,23.981255621647527,32.000846147980454,31.97140041508432,14.33604813764573,15.992102801058632,0.2068562783036787,0.2161984471195726,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0626166836993942
2017,31,NE,049,DEUEL,28.3,0.3639676796648148,0.3397142652007383,33.94203485081399,98.17593807452744,20.940265164635527,24.88909177756121,29.815966663462245,33.55933508355119,12.06556631478994,16.219855003642174,0.1643207108220476,0.1583530610629887,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0492294269226843
2018,31,NE,049,DEUEL,37.6,0.4567665320498482,0.4308599167278857,119.33996778782438,117.7841592207494,21.592953090405352,23.20156641495382,29.8302314716698,30.456922027560168,13.356664555200924,15.94720755120993,0.2527838286391061,0.2431460035339631,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0476368213632069
2020,31,NE,049,DEUEL,36.1,0.4462182885726546,0.3026129983340941,38.37348469017449,49.97221879500268,22.110596291474344,23.97593774424023,30.984847450973387,32.12522127481871,13.236443451199737,15.826752862793596,0.1806223917977363,0.1715869772149907,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0533552694023476
2021,31,NE,049,DEUEL,45.9,0.4445390901817397,0.3467915920366872,62.143972303993415,28.480618338739426,21.786281331191105,23.85982045096311,29.79042502659456,31.878061304010863,13.84987720860304,15.84171854078182,0.2056289117689374,0.1478665125515657,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0546910685106964
2022,31,NE,049,DEUEL,25.5,0.3218895131536774,0.2840861359123069,30.315639688435112,58.43964560439077,21.33939152880417,24.91635644780112,30.170835255936357,33.01258372421352,12.508087713577476,16.82026744309415,0.162264422388393,0.1754223631383931,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0282869125898863
2023,31,NE,049,DEUEL,45.8,0.5633826158676432,0.4192306564676227,78.7195789661407,55.627610974906254,19.410044127337567,22.545002344358178,25.99249544504945,30.008705311087073,12.827738021008765,15.081438745585418,0.27351962991331,0.2458332642141368,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0537934015062027
2025,31,NE,049,DEUEL,42.6,0.4775651808422483,0.4212423967519914,119.77802743314712,41.743314776882485,20.19262334100523,23.26316436023455,28.1968786771715,31.556111370305256,12.188367722207513,14.97016520588235,0.2232350683631238,0.1752362766745758,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0539393690014504
2010,31,NE,057,DUNDY,54.4,0.5253237952895297,0.4423322737380923,90.07962046827151,79.96746655610468,21.98217885456935,24.606403029740367,29.45961697088138,32.29766111544154,14.505731473881704,16.916153427481913,0.1799910237292857,0.1774257859495064,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0837353140095787
2011,31,NE,057,DUNDY,51.7,0.4969415430457311,0.4383734664030037,78.37949768669039,103.57838311657852,21.24662108771505,25.894050837688237,29.28838003095637,33.615229606111335,13.205864539966948,18.173852643605283,0.1699299005294329,0.135904545974822,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1062901422272973
2012,31,NE,057,DUNDY,48.5,0.3185199403917534,0.3718234446228549,45.23252085448615,81.99293539583876,25.07666669084472,27.24497793718429,34.6080120837475,36.51260752865311,15.546317276697152,17.978343929380628,0.1162853422693549,0.135142262279028,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1441352342406768
2013,31,NE,057,DUNDY,37.9,0.4341812953363898,0.4130511482766253,45.31529888681251,61.751619138934224,22.21297377811525,24.03883715735157,31.231600905105328,31.806449907372823,13.195314639250997,16.272217620263422,0.1353302066272895,0.134731079817812,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0770012697782508
2014,31,NE,057,DUNDY,60.5,0.5452791629022146,0.4183590148445442,143.61888866969545,36.69921739734992,20.62901186051085,23.3568899466177,28.079237078247203,30.8897980668304,13.179779821024674,15.82498330978211,0.2415397392400226,0.1289219257319448,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1258476195328221
2015,31,NE,057,DUNDY,45.2,0.4917534855372683,0.4330077525867098,101.2699597478138,45.19927353844645,22.282967523759865,23.98968724195006,29.24137387947042,31.81533726717613,15.325566655644346,16.165016604357497,0.2113136781317011,0.1468520361810588,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1121524931057613
2016,31,NE,057,DUNDY,75.2,0.4744040355411379,0.4021572070988248,72.7245468095175,68.01972162255694,23.65927299169191,24.623207837766326,31.912566310533936,32.12281312227588,15.406989018040962,17.124610733765174,0.1861503725922771,0.1947716278819954,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0698332680180982
2017,31,NE,057,DUNDY,68.4,0.4242318338309158,0.3671012558348679,35.3643351399215,49.76278661158174,22.09327180697227,25.672045048421182,30.382242941422117,33.83631909175827,13.805299791238427,17.50877276226648,0.1528432499986181,0.1605542359657982,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0593937906491594
2018,31,NE,057,DUNDY,58.5,0.4418676433458343,0.4704822014110587,83.27617877280244,94.72938083762622,23.187891440475124,24.06937483979757,31.10656122948065,31.214617473537103,15.27021769587528,16.925135654141734,0.2072694913353436,0.2068361756713626,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0398514219565763
2019,31,NE,057,DUNDY,74.6,0.5449941964337104,0.4345049946819624,102.81555480909824,101.94639008743088,20.200284210757548,24.412843445413763,28.10381894540906,32.371052799707066,12.296851006866437,16.45473573483489,0.2491393328036451,0.1729711559091806,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0550836397099487
2020,31,NE,057,DUNDY,33.9,0.4192069701973137,0.41365797938981,36.5900514013165,156.13553804251802,23.96021775908049,24.74694956530839,32.90730492102563,32.66451077109146,15.013230321857227,16.829489515112925,0.1363838194583921,0.1321336092465306,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0383791126607916
2021,31,NE,057,DUNDY,64.7,0.4830965613134275,0.3996545288033208,34.07147499902086,3.5358280827670634,22.720195510649443,24.346459770512883,30.87133855249185,32.731607029748595,14.727245208989505,15.961452372823848,0.1859355698659884,0.132854089290656,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0326062613825071
2022,31,NE,057,DUNDY,43.2,0.377300457860953,0.3403334663046011,45.18789311442843,79.58884279830117,22.786974952060852,26.117000125145218,31.258266900139525,34.29215837836345,14.315824330981778,17.941978858949135,0.1439524808554988,0.1512021592089042,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0120174027415101
2023,31,NE,057,DUNDY,58.4,0.5492022373441005,0.4678940655936394,98.78785595118087,57.96395353415637,20.42845876461497,23.49587989346119,27.085290262229293,30.943094860098125,13.771772409367804,16.0488039213177,0.2810521550006414,0.2346747384739158,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0253904745961329
2025,31,NE,057,DUNDY,56.9,0.4568530305354802,0.4608067969250828,119.29726160647544,78.96774167586803,22.11676473269193,24.797329138342064,29.936472035494255,33.12879374929419,14.297057564312146,16.465848705803385,0.2020723845933613,0.1647055371557134,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0503783705246334
2010,31,NE,061,FRANKLIN,49.5,0.5699526014212223,0.6135663552611798,200.68696492924283,107.80119472502297,22.735091609981605,24.594016534319813,29.21941230179613,30.704525567147986,16.251777689615803,18.48450649396357,0.3050923979276748,0.1981735309638984,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1408254780151893
2011,31,NE,061,FRANKLIN,41.6,0.5909337347201735,0.6015366458405933,88.20566361736344,127.00985886131392,21.79920164748116,26.35490602256389,28.461291453775647,32.63344255953318,15.138136682414205,20.07736984953637,0.2250475310725845,0.1943274661027029,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1092953554228074
2012,31,NE,061,FRANKLIN,42.2,0.4946174265403761,0.5098506061703141,56.36920360579904,32.80389797474595,24.12604348794032,27.412921377308113,31.86657169427012,35.593239628906474,16.38648815760053,19.23361107266494,0.2162667877651524,0.1471573792480598,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1682786989924518
2014,31,NE,061,FRANKLIN,30.5,0.5642055681242141,0.5465253908279036,202.35805516241197,31.931310078430435,21.582619632967337,23.03180874748317,28.007534787884342,30.155698680987232,15.158702318145506,15.908923719986555,0.2923996581141436,0.1828303485726449,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0762532473780429
2015,31,NE,061,FRANKLIN,32.7,0.5688604555337468,0.5821408863511705,114.30842360329774,88.69754463230744,22.056299845722517,24.051238072901494,28.29415667218336,30.793801370676228,15.819461926045632,17.309675465501748,0.3296289452818517,0.2468403639340301,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1157715523912707
2016,31,NE,061,FRANKLIN,54.4,0.5455050845666494,0.5580490403534638,26.722520546951262,75.77960438304873,24.393349663651897,25.026010587746793,31.841207868321863,31.552163833557778,16.946494166936862,18.500853522931056,0.2495979498649926,0.2460471210181129,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0502581891284638
2017,31,NE,061,FRANKLIN,34.3,0.5145203741706682,0.613073738983749,86.42421914730276,119.87801064059688,23.072594492174325,25.794945168257787,30.690663530779688,32.59254329923405,15.455508814620089,18.99833539014937,0.2295567316251408,0.208298290545693,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0569132909273518
2010,31,NE,063,FRONTIER,49.3,0.5734315456717942,0.5274801861963462,181.72507046413415,83.46178367828765,21.503166188839256,24.20058891988988,28.29700675776169,30.90463848038839,14.710320551253476,17.497533231037917,0.2774612228447212,0.2181828005413495,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1107676877405041
2011,31,NE,063,FRONTIER,51.5,0.5807027826544185,0.5259836519525274,105.37430627395874,95.21124835987403,20.865940058169983,25.58517241001839,28.16067167214952,32.45800658955102,13.572210346257096,18.71334703692139,0.2300581212054654,0.2097709991788363,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1097056050410818
2012,31,NE,063,FRONTIER,46.9,0.3380316143879185,0.4049468111442177,39.321999667200735,94.82457879610514,24.374206002261356,27.120484583512127,32.93729269632009,36.07302339850891,15.812099458801312,18.168936844906508,0.1607526606120862,0.147314490129348,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0950069843373735
2013,31,NE,063,FRONTIER,20.6,0.4761355918177655,0.4397583754144522,45.04954995244281,65.99339855914099,22.02055666819809,24.0381352832625,30.37454019837958,31.46480990631432,13.667582303161392,16.612450464268754,0.2178322620922591,0.1652607974048942,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0576454544622509
2014,31,NE,063,FRONTIER,39.2,0.5619572165747044,0.4907966838850725,217.31054135199645,33.255952527034594,20.781101811107277,22.734774796768377,27.84757478212559,30.059111089101613,13.71560500359561,15.411420602055166,0.2911166534828841,0.1931920844757776,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1376749049208245
2015,31,NE,063,FRONTIER,29.9,0.5568170352907384,0.5323868786424617,101.36556556331666,91.0304914531587,22.063131109287767,24.032625660013913,28.632661287778586,31.403053471912088,15.494590981289996,16.663206134867288,0.3006461526424843,0.2548530799281132,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0848468822819746
2016,31,NE,063,FRONTIER,68.7,0.560133182580874,0.5134624336498741,73.35567134397726,66.11030983968443,23.71967862301551,24.516384440231445,31.463825530371373,31.319902065435144,15.976525044710533,17.71384854649325,0.2497011375703534,0.2849989808141919,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0562030501941379
2019,31,NE,063,FRONTIER,63.9,0.6558425251974114,0.5492326499457248,108.08420997893036,190.09418482935652,20.272003563793486,24.106931189395137,27.285406752398256,30.880377114834097,13.258699667451737,17.333583703884802,0.3268188236736091,0.2477834103578761,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0661741949460718
2020,31,NE,063,FRONTIER,59.5,0.5267256023014443,0.5325126046975498,39.69066688112143,120.59687034028556,23.690252181785837,24.32954931001084,31.394354201943045,31.16110099931747,15.986251576544904,17.498098530809187,0.2045143301115975,0.1816173873109325,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0354470206829816
2023,31,NE,063,FRONTIER,46.0,0.6232993136778837,0.5219005872055741,82.19276602049266,59.82252414444424,21.064142626453943,23.29998804607576,27.846536179414674,30.246553278623058,14.28189296762336,16.353564528301774,0.3116411440373251,0.3008235341111505,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0058477419211388
2010,31,NE,065,FURNAS,54.3,0.5317534124731209,0.5110757795699414,164.36863132954176,53.201807339401064,22.80112034651456,24.963063503526076,29.888280144841097,31.792653014576285,15.71494976345889,18.134474249791698,0.2563361304318272,0.2004732510884105,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.1353664176073878
2011,31,NE,065,FURNAS,46.1,0.5375829829866047,0.5116129221708239,56.40321363808876,120.2064556563125,21.841868285996117,26.345637995463857,29.420597539901248,33.49589677766244,14.264109996080949,19.196356416023196,0.2246602041149989,0.2007521486919295,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.1314080901689418
2012,31,NE,065,FURNAS,53.4,0.3679064838742045,0.3753884692687964,35.60690375256825,71.85837276436722,24.86061195845125,27.44234678138086,33.76828880202657,36.39069949526722,15.953951215731816,18.494972432773377,0.189064923776949,0.1420194615837909,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.1063766295309454
2013,31,NE,065,FURNAS,23.4,0.4160698475258044,0.3737049524501831,29.502577687779993,50.564145755311145,22.69530083724901,24.364683170821436,31.524568371642175,31.82667391601046,13.867024294519045,16.903706337064925,0.2147824014002245,0.178758969867729,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0816791151266422
2014,31,NE,065,FURNAS,37.5,0.5294259677982783,0.4819476315753916,246.76734138623937,56.457512505870255,21.473377618528495,23.44583116086633,28.55877037966132,31.134374499900712,14.388978104534004,15.75829667578825,0.2839595154608179,0.19235329865417,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.1697388987884955
2015,31,NE,065,FURNAS,29.9,0.5280113700285363,0.5191966141304288,124.37977768201206,103.12583690058906,22.44139860342127,24.32274995642242,29.294413245264337,31.726803712134533,15.589389117562863,16.919706588502976,0.3065480125013748,0.2456446263335592,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.1213051259107759
2016,31,NE,065,FURNAS,76.4,0.5382699098472674,0.5102204946015788,76.77258747451103,88.8134012489075,24.13599414293315,24.943437887562308,32.19202978506642,31.856419234059793,16.08092644354374,18.031458815180923,0.2572717396204028,0.2743155110293047,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0782564268043455
2017,31,NE,065,FURNAS,50.0,0.4470358953951678,0.5072473648569419,27.496473467471716,103.9547981724753,23.46817556659004,26.14397143912431,32.07406027608129,33.629444460042585,14.86328695420264,18.65947480793648,0.2087090242681689,0.2106505201651068,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0340480691732562
2018,31,NE,065,FURNAS,53.8,0.5129939362729841,0.5520873000463327,117.48334448269954,147.49302430824957,24.081018336178673,24.289455024488813,31.86067494225679,30.969868827030915,16.302352031613054,17.610030831453408,0.2601291453046717,0.2560345672391629,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0781063658483265
2019,31,NE,065,FURNAS,65.7,0.6273841713614995,0.4996593228049879,132.24903189691523,162.45257361466886,21.0660187290427,24.736424842514225,28.594086473922395,32.041145789022174,13.53805189767334,17.431806752234433,0.3420157635291998,0.2402698283056158,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0970506393111726
2020,31,NE,065,FURNAS,48.4,0.5202380201422621,0.5251439833919658,64.57325928856919,148.65667012611186,24.266199847197697,25.001323359830923,32.03319278821513,31.932898818876,16.499308838904103,18.069847628610773,0.2159753971167916,0.182921284844363,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0587851349850016
2021,31,NE,065,FURNAS,64.5,0.558351073272134,0.5203371981451628,57.44757502000118,86.22396109039062,23.554780449487684,24.463599531760995,31.252998911220764,31.54462517395879,15.968393957617948,17.38271475338649,0.2186498428386244,0.1736295939889363,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0238122032453554
2022,31,NE,065,FURNAS,39.6,0.4223186517993367,0.4080668103145484,59.117154772401626,88.34676472268318,23.242779485703977,25.791121236070328,31.223421484080916,33.3757729086328,15.26227661754763,18.206609279260565,0.2062057959488794,0.2073629003920748,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0201187193817394
2023,31,NE,065,FURNAS,30.5,0.5267435938885704,0.4799345713635758,89.98465844976606,74.81648267037633,21.60514643014713,23.52755138850255,28.832943999605583,30.768505056648262,14.377492492193452,16.286740120579466,0.3023914628858763,0.286950239609738,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0400912971584712
2025,31,NE,065,FURNAS,42.6,0.5129663956574231,0.5574712310074953,127.88027721626229,109.42017867328536,22.90150576318839,25.069845614886084,30.652880350439514,32.279584094609696,15.150131284876307,17.860093498571715,0.2868085681488,0.2245792786088088,2.199944990724074,70.77669610681647,21.124497814909382,38.14015812411367,22.28993335260505,699.1325300272181,3.0056564115343796,0.0297197812500802
2010,31,NE,067,GAGE,45.8,0.5952936109135696,0.57561552188669,165.93467373763707,105.64940271261848,23.439867382641125,24.980019400116237,29.45711309258466,30.244727520456102,17.423605309765115,19.716300577023407,0.3482261526102779,0.3110179041815534,2.9694735826948575,67.58630244423018,29.797095848817293,13.3975205203588,26.5770465670255,415.2539797441667,2.8524457551291036,0.1729011239130921
2011,31,NE,067,GAGE,42.8,0.6274308912859602,0.6028047159420516,109.97726651380437,91.58061191365834,22.383002301366357,27.180953513790556,28.48214293385271,33.05224055295167,16.28483971902653,21.310660847630015,0.2765669604527915,0.1898601403970609,2.9694735826948575,67.58630244423018,29.797095848817293,13.3975205203588,26.5770465670255,415.2539797441667,2.8524457551291036,0.1374807041212107
