year,state_fips,county_fips,county_name,yield_bu_acre,crop,state_alpha,price_per_bu,ers_basis_cost_per_acre,cost_escalation_ratio,cost_per_acre,revenue_per_acre,profit_per_acre,cost_basis_year,ers_basis_price_per_bu,price_vs_ers_basis_pct,ers_baseline_net_value
2026,19,155,Pottawattamie,58.64503126452283,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,680.2823626684648,-85.51862315192693,2025,9.8,18.367346938775498,-110.15
2026,19,157,Poweshiek,202.22076857434743,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,861.46047412672,-178.5756771224361,2025,3.92,8.673469387755098,-108.05
2026,19,157,Poweshiek,63.87187578027179,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,740.9137590511527,-24.887226769238964,2025,9.8,18.367346938775498,-110.15
2026,19,159,Ringgold,186.3433902210434,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,793.8228423416448,-246.2133089075113,2025,3.92,8.673469387755098,-108.05
2026,19,159,Ringgold,57.50451152988954,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,667.0523337467187,-98.74865207367304,2025,9.8,18.367346938775498,-110.15
2026,19,161,Sac,194.91101944286262,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,830.3209428265948,-209.71520842256132,2025,3.92,8.673469387755098,-108.05
2026,19,161,Sac,63.628792276352314,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,738.0939904056868,-27.70699541470492,2025,9.8,18.367346938775498,-110.15
2026,19,163,Scott,207.49741455836553,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,883.9389860186371,-156.09716523051895,2025,3.92,8.673469387755098,-108.05
2026,19,163,Scott,60.93846340986051,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,706.8861755543819,-58.914810266009795,2025,9.8,18.367346938775498,-110.15
2026,19,165,Shelby,196.38472950324464,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,836.5989476838222,-203.4372035653339,2025,3.92,8.673469387755098,-108.05
2026,19,165,Shelby,62.65956676747076,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,726.8509745026607,-38.95001131773097,2025,9.8,18.367346938775498,-110.15
2026,19,167,Sioux,199.65866849873296,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,850.5459278046023,-189.49022344455375,2025,3.92,8.673469387755098,-108.05
2026,19,167,Sioux,63.45610838097276,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,736.090857219284,-29.710128601107726,2025,9.8,18.367346938775498,-110.15
2026,19,169,Story,204.5593698117777,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,871.422915398173,-168.61323585098307,2025,3.92,8.673469387755098,-108.05
2026,19,169,Story,61.78415622868369,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,716.6962122527308,-49.104773567660914,2025,9.8,18.367346938775498,-110.15
2026,19,171,Tama,212.72574800751747,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,906.2116865120244,-133.82446473713173,2025,3.92,8.673469387755098,-108.05
2026,19,171,Tama,66.46535220810334,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,770.9980856139987,5.197099793606981,2025,9.8,18.367346938775498,-110.15
2026,19,173,Taylor,186.75051659160212,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,795.557200680225,-244.47895056893105,2025,3.92,8.673469387755098,-108.05
2026,19,173,Taylor,59.188993293885915,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,686.5923222090765,-79.20866361131516,2025,9.8,18.367346938775498,-110.15
2026,19,175,Union,188.69294557330724,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,803.8319481422889,-236.20420310686723,2025,3.92,8.673469387755098,-108.05
2026,19,175,Union,60.65332990338815,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,703.5786268793025,-62.22235894108917,2025,9.8,18.367346938775498,-110.15
2026,19,177,Van Buren,188.58018289710213,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,803.3515791416551,-236.68457210750103,2025,3.92,8.673469387755098,-108.05
2026,19,177,Van Buren,56.707126411893384,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,657.8026663779632,-107.99831944242851,2025,9.8,18.367346938775498,-110.15
2026,19,179,Wapello,195.55314872108647,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,833.0564135518283,-206.97973769732778,2025,3.92,8.673469387755098,-108.05
2026,19,179,Wapello,57.681147713436154,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,669.1013134758593,-96.69967234453236,2025,9.8,18.367346938775498,-110.15
2026,19,181,Warren,194.7313807440072,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,829.5556819694706,-210.4804692796855,2025,3.92,8.673469387755098,-108.05
2026,19,181,Warren,62.09272750334166,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,720.2756390387633,-45.5253467816284,2025,9.8,18.367346938775498,-110.15
2026,19,183,Washington,199.9942817150067,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,851.9756401059285,-188.0605111432276,2025,3.92,8.673469387755098,-108.05
2026,19,183,Washington,58.849611039159896,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,682.6554880542548,-83.14549776613694,2025,9.8,18.367346938775498,-110.15
2026,19,185,Wayne,187.33856124690416,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,798.0622709118117,-241.97388033734444,2025,3.92,8.673469387755098,-108.05
2026,19,185,Wayne,58.11448040159805,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,674.1279726585374,-91.67301316185433,2025,9.8,18.367346938775498,-110.15
2026,19,187,Webster,208.8456409158418,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,889.6824303014861,-150.35372094767,2025,3.92,8.673469387755098,-108.05
2026,19,187,Webster,64.52731283021257,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,748.5168288304658,-17.28415698992592,2025,9.8,18.367346938775498,-110.15
2026,19,189,Winnebago,215.69651930362397,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,918.867172233438,-121.16897901571804,2025,3.92,8.673469387755098,-108.05
2026,19,189,Winnebago,64.55332393706716,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,748.8185576699791,-16.982428150412602,2025,9.8,18.367346938775498,-110.15
2026,19,191,Winneshiek,203.27980500501516,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,865.9719693213646,-174.06418192779154,2025,3.92,8.673469387755098,-108.05
2026,19,191,Winneshiek,64.8751470624328,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,752.5517059242205,-13.249279896171174,2025,9.8,18.367346938775498,-110.15
2026,19,193,Woodbury,193.287505275496,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,823.4047724736129,-216.63137877554323,2025,3.92,8.673469387755098,-108.05
2026,19,193,Woodbury,60.950637422040955,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,707.027394095675,-58.77359172471665,2025,9.8,18.367346938775498,-110.15
2026,19,195,Worth,213.85073464758548,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,911.0041295987141,-129.03202165044195,2025,3.92,8.673469387755098,-108.05
2026,19,195,Worth,65.12228331296745,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,755.4184864304225,-10.382499389969212,2025,9.8,18.367346938775498,-110.15
2026,19,197,Wright,215.07065394679603,corn,IA,4.26,947.29,1.097906819716408,1040.036151249156,916.200985813351,-123.83516543580504,2025,3.92,8.673469387755098,-108.05
2026,19,197,Wright,64.05759273128129,soybeans,IA,11.6,697.51,1.097906819716408,765.8009858203917,743.068075682863,-22.732910137528734,2025,9.8,18.367346938775498,-110.15
2026,17,001,Adams,189.53677604420037,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,826.3803435527136,-213.65580769644248,2025,3.92,11.224489795918378,-108.05
2026,17,001,Adams,57.68848734592319,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,680.7241506818937,-85.07683513849804,2025,9.8,20.408163265306122,-110.15
2026,17,003,Alexander,192.59626979848755,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,839.7197363214058,-200.31641492775032,2025,3.92,11.224489795918378,-108.05
2026,17,003,Alexander,61.929683590251216,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,730.7702663649644,-35.03071945542729,2025,9.8,20.408163265306122,-110.15
2026,17,005,Bond,176.4551552419333,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,769.3444768548293,-270.6916743943268,2025,3.92,11.224489795918378,-108.05
2026,17,005,Bond,51.213412186130455,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,604.3182637963394,-161.48272202405235,2025,9.8,20.408163265306122,-110.15
2026,17,007,Boone,205.78300335877526,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,897.2138946442602,-142.82225660489587,2025,3.92,11.224489795918378,-108.05
2026,17,007,Boone,60.50264057740497,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,713.9311588133787,-51.86982700701299,2025,9.8,20.408163265306122,-110.15
2026,17,009,Brown,187.71988272753342,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,818.4586886920457,-221.57746255711038,2025,3.92,11.224489795918378,-108.05
2026,17,009,Brown,57.00830074369569,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,672.6979487756092,-93.10303704478247,2025,9.8,20.408163265306122,-110.15
2026,17,011,Bureau,210.00056502972313,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,915.6024635295929,-124.43368771956318,2025,3.92,11.224489795918378,-108.05
2026,17,011,Bureau,65.58608629917933,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,773.9158183303161,8.11483250992444,2025,9.8,20.408163265306122,-110.15
2026,17,013,Calhoun,187.8373592780175,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,818.9708864521563,-221.06526479699983,2025,3.92,11.224489795918378,-108.05
2026,17,013,Calhoun,54.64000448822946,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,644.7520529611077,-121.04893285928404,2025,9.8,20.408163265306122,-110.15
2026,17,015,Carroll,205.79952844597491,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,897.2859440244507,-142.75020722470538,2025,3.92,11.224489795918378,-108.05
2026,17,015,Carroll,64.41944281776615,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,760.1494252496407,-5.65156057075103,2025,9.8,20.408163265306122,-110.15
2026,17,017,Cass,189.0211400531672,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,824.132170631809,-215.9039806173471,2025,3.92,11.224489795918378,-108.05
2026,17,017,Cass,59.77966100405653,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,705.3999998478671,-60.40098597252461,2025,9.8,20.408163265306122,-110.15
2026,17,019,Champaign,203.67547216990053,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,888.0250586607664,-152.01109258838972,2025,3.92,11.224489795918378,-108.05
2026,17,019,Champaign,62.49628018253023,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,737.4561061538567,-28.344879666535007,2025,9.8,20.408163265306122,-110.15
2026,17,021,Christian,188.6328247192089,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,822.4391157757509,-217.59703547340519,2025,3.92,11.224489795918378,-108.05
2026,17,021,Christian,60.585110163255635,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,714.9042999264166,-50.89668589397513,2025,9.8,20.408163265306122,-110.15
2026,17,023,Clark,197.43702109845418,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,860.8254119892603,-179.21073925989583,2025,3.92,11.224489795918378,-108.05
2026,17,023,Clark,58.83904869337423,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,694.300774581816,-71.50021123857573,2025,9.8,20.408163265306122,-110.15
2026,17,025,Clay,189.959237901751,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,828.2222772516344,-211.81387399752168,2025,3.92,11.224489795918378,-108.05
2026,17,025,Clay,62.58639217338945,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,738.5194276459955,-27.281558174396196,2025,9.8,20.408163265306122,-110.15
2026,17,027,Clinton,174.74310592641876,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,761.8799418391859,-278.1562094099702,2025,3.92,11.224489795918378,-108.05
2026,17,027,Clinton,52.25485281254463,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,616.6072631880266,-149.19372263236505,2025,9.8,20.408163265306122,-110.15
2026,17,029,Coles,196.91805932798448,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,858.5627386700124,-181.47341257914366,2025,3.92,11.224489795918378,-108.05
2026,17,029,Coles,61.197678387781366,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,722.1326049758202,-43.668380844571516,2025,9.8,20.408163265306122,-110.15
2026,17,033,Crawford,192.2688361081237,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,838.2921254314194,-201.74402581773666,2025,3.92,11.224489795918378,-108.05
2026,17,033,Crawford,56.75202089332877,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,669.6738465412795,-96.12713927911216,2025,9.8,20.408163265306122,-110.15
2026,17,035,Cumberland,197.64730031285742,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,861.7422293640584,-178.2939218850977,2025,3.92,11.224489795918378,-108.05
2026,17,035,Cumberland,59.007025160168325,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,696.2828968899863,-69.51808893040538,2025,9.8,20.408163265306122,-110.15
2026,17,037,DeKalb,215.23204495022068,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,938.4117159829623,-101.62443526619381,2025,3.92,11.224489795918378,-108.05
2026,17,037,DeKalb,62.82773232892949,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,741.3672414813681,-24.433744339023633,2025,9.8,20.408163265306122,-110.15
2026,17,037,DeKalb,40.075137593437034,wheat,IL,5.83,567.64,1.097906819716408,623.2158271438218,233.6380521697379,-389.5777749740839,2025,5.15,13.203883495145625,-101.55
2026,17,039,De Witt,195.17526346797027,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,850.9641487203504,-189.07200252880568,2025,3.92,11.224489795918378,-108.05
2026,17,039,De Witt,61.834163468228176,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,729.6431289250925,-36.15785689529923,2025,9.8,20.408163265306122,-110.15
2026,17,041,Douglas,182.72929853525034,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,796.6997416136916,-243.33640963546452,2025,3.92,11.224489795918378,-108.05
2026,17,041,Douglas,60.717011235808364,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,716.4607325825388,-49.34025323785295,2025,9.8,20.408163265306122,-110.15
2026,17,045,Edgar,201.8538803178961,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,880.0829181860271,-159.953233063129,2025,3.92,11.224489795918378,-108.05
2026,17,045,Edgar,62.24008703278422,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,734.4330269868539,-31.36795883353784,2025,9.8,20.408163265306122,-110.15
2026,17,047,Edwards,192.99913004999672,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,841.4762070179858,-198.55994423117033,2025,3.92,11.224489795918378,-108.05
2026,17,047,Edwards,55.493614257646854,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,654.8246482402329,-110.97633758015877,2025,9.8,20.408163265306122,-110.15
2026,17,049,Effingham,193.67150211975218,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,844.4077492421195,-195.62840200703658,2025,3.92,11.224489795918378,-108.05
2026,17,049,Effingham,57.22481194809876,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,675.2527809875654,-90.54820483282629,2025,9.8,20.408163265306122,-110.15
2026,17,051,Fayette,173.42723038872543,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,756.1427244948429,-283.89342675431317,2025,3.92,11.224489795918378,-108.05
2026,17,051,Fayette,53.52239139982999,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,631.5642185179939,-134.23676730239777,2025,9.8,20.408163265306122,-110.15
2026,17,053,Ford,191.0532895233615,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,832.9923423218563,-207.04380892729978,2025,3.92,11.224489795918378,-108.05
2026,17,053,Ford,62.30961020587788,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,735.2534004293591,-30.547585391032612,2025,9.8,20.408163265306122,-110.15
2026,17,055,Franklin,188.12614456411146,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,820.229990299526,-219.8061609496301,2025,3.92,11.224489795918378,-108.05
2026,17,055,Franklin,61.87673735798737,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,730.145500824251,-35.65548499614067,2025,9.8,20.408163265306122,-110.15
2026,17,057,Fulton,187.32139924451238,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,816.721300706074,-223.31485054308212,2025,3.92,11.224489795918378,-108.05
2026,17,057,Fulton,57.86827657106065,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,682.8456635385157,-82.95532228187597,2025,9.8,20.408163265306122,-110.15
2026,17,059,Gallatin,194.87280941520618,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,849.645449050299,-190.39070219885707,2025,3.92,11.224489795918378,-108.05
2026,17,059,Gallatin,63.09982775203298,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,744.5779674739892,-21.223018346402455,2025,9.8,20.408163265306122,-110.15
2026,17,061,Greene,197.00429233371483,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,858.9387145749968,-181.09743667415933,2025,3.92,11.224489795918378,-108.05
2026,17,061,Greene,58.7451212535467,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,693.192430791851,-72.60855502854065,2025,9.8,20.408163265306122,-110.15
2026,17,063,Grundy,188.08981342657503,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,820.0715865398672,-219.96456470928888,2025,3.92,11.224489795918378,-108.05
2026,17,063,Grundy,62.34073945043373,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,735.620725515118,-30.18026030527369,2025,9.8,20.408163265306122,-110.15
2026,17,065,Hamilton,192.49469449784746,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,839.276868010615,-200.75928323854112,2025,3.92,11.224489795918378,-108.05
2026,17,065,Hamilton,61.80594972968703,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,729.310206810307,-36.49077901008468,2025,9.8,20.408163265306122,-110.15
2026,17,067,Hancock,189.9028844775969,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,827.9765763223226,-212.05957492683353,2025,3.92,11.224489795918378,-108.05
2026,17,067,Hancock,59.78568257299472,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,705.4710543613378,-60.32993145905391,2025,9.8,20.408163265306122,-110.15
2026,17,071,Henderson,202.3224957566853,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,882.126081499148,-157.91006975000812,2025,3.92,11.224489795918378,-108.05
2026,17,071,Henderson,61.83827264171384,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,729.6916171722233,-36.109368648168356,2025,9.8,20.408163265306122,-110.15
2026,17,073,Henry,206.00869478886372,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,898.1979092794459,-141.83824196971023,2025,3.92,11.224489795918378,-108.05
2026,17,073,Henry,62.185892602638944,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,733.7935327111396,-32.00745310925208,2025,9.8,20.408163265306122,-110.15
2026,17,075,Iroquois,200.60105692025007,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,874.6206081722904,-165.41554307686567,2025,3.92,11.224489795918378,-108.05
2026,17,075,Iroquois,62.068070085849136,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,732.4032270130199,-33.397758807371815,2025,9.8,20.408163265306122,-110.15
2026,17,077,Jackson,185.29880386655807,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,807.9027848581933,-232.1333663909628,2025,3.92,11.224489795918378,-108.05
2026,17,077,Jackson,61.83128210902206,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,729.6091288864603,-36.191856933931376,2025,9.8,20.408163265306122,-110.15
2026,17,079,Jasper,190.83430011253014,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,832.0375484906315,-207.9986027585246,2025,3.92,11.224489795918378,-108.05
2026,17,079,Jasper,55.72893275124733,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,657.6014064647185,-108.19957935567322,2025,9.8,20.408163265306122,-110.15
2026,17,081,Jefferson,185.15442689384142,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,807.2733012571487,-232.76284999200743,2025,3.92,11.224489795918378,-108.05
2026,17,081,Jefferson,58.40334603149078,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,689.1594831715912,-76.6415026488005,2025,9.8,20.408163265306122,-110.15
2026,17,083,Jersey,191.01638743142703,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,832.8314492010219,-207.2047020481342,2025,3.92,11.224489795918378,-108.05
2026,17,083,Jersey,57.49019988394281,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,678.3843586305252,-87.41662718986652,2025,9.8,20.408163265306122,-110.15
2026,17,085,Jo Daviess,209.13742633185004,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,911.8391788068662,-128.19697244228985,2025,3.92,11.224489795918378,-108.05
2026,17,085,Jo Daviess,58.30964682470724,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,688.0538325315455,-77.74715328884622,2025,9.8,20.408163265306122,-110.15
2026,17,087,Johnson,193.26117766648434,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,842.6187346258718,-197.41741662328434,2025,3.92,11.224489795918378,-108.05
2026,17,087,Johnson,61.275415894173875,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,723.0499075512517,-42.75107826913995,2025,9.8,20.408163265306122,-110.15
2026,17,089,Kane,212.0731425079956,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,924.638901334861,-115.39724991429512,2025,3.92,11.224489795918378,-108.05
2026,17,089,Kane,64.86083474457375,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,765.3578499859703,-0.44313583442135496,2025,9.8,20.408163265306122,-110.15
2026,17,091,Kankakee,198.88641126243175,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,867.1447531042024,-172.89139814495365,2025,3.92,11.224489795918378,-108.05
2026,17,091,Kankakee,65.35246739610889,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,771.159115274085,5.358129453693323,2025,9.8,20.408163265306122,-110.15
2026,17,093,Kendall,205.82335861255947,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,897.3898435507593,-142.64630769839675,2025,3.92,11.224489795918378,-108.05
2026,17,093,Kendall,62.406839967051816,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,736.4007116112115,-29.400274209180225,2025,9.8,20.408163265306122,-110.15
2026,17,095,Knox,200.41719427157537,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,873.8189670240687,-166.2171842250874,2025,3.92,11.224489795918378,-108.05
2026,17,095,Knox,62.302167833625596,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,735.1655804367821,-30.635405383609623,2025,9.8,20.408163265306122,-110.15
2026,17,097,Lake,194.45444949764703,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,847.8213998097411,-192.21475143941495,2025,3.92,11.224489795918378,-108.05
2026,17,097,Lake,58.623384445288906,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,691.7559364544092,-74.04504936598255,2025,9.8,20.408163265306122,-110.15
2026,17,099,LaSalle,204.58213813250984,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,891.9781222577429,-148.05802899141315,2025,3.92,11.224489795918378,-108.05
2026,17,099,LaSalle,64.5142132176267,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,761.2677159679952,-4.533269852396529,2025,9.8,20.408163265306122,-110.15
2026,17,101,Lawrence,200.82760774652564,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,875.6083697748519,-164.4277814743042,2025,3.92,11.224489795918378,-108.05
2026,17,101,Lawrence,58.52363588235024,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,690.5789034117329,-75.22208240865882,2025,9.8,20.408163265306122,-110.15
2026,17,103,Lee,212.9287618409189,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,928.3694016264064,-111.66674962274965,2025,3.92,11.224489795918378,-108.05
2026,17,103,Lee,66.1500617906202,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,780.5707291293184,14.76974330892665,2025,9.8,20.408163265306122,-110.15
2026,17,105,Livingston,188.730914484587,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,822.8667871527994,-217.16936409635673,2025,3.92,11.224489795918378,-108.05
2026,17,105,Livingston,61.27987292040466,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,723.102500460775,-42.69848535961671,2025,9.8,20.408163265306122,-110.15
2026,17,107,Logan,192.87982426474196,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,840.956033794275,-199.08011745488113,2025,3.92,11.224489795918378,-108.05
2026,17,107,Logan,61.42990726474736,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,724.8729057240189,-40.92808009637281,2025,9.8,20.408163265306122,-110.15
2026,17,109,McDonough,191.58682985785288,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,835.3185781802385,-204.71757306891755,2025,3.92,11.224489795918378,-108.05
2026,17,109,McDonough,60.20529891516219,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,710.4225271989138,-55.378458621477876,2025,9.8,20.408163265306122,-110.15
2026,17,111,McHenry,208.43327311847227,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,908.7690707965392,-131.26708045261694,2025,3.92,11.224489795918378,-108.05
2026,17,111,McHenry,60.243369482905614,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,710.8717598982863,-54.92922592210539,2025,9.8,20.408163265306122,-110.15
2026,17,113,McLean,193.9492918772659,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,845.6189125848794,-194.41723866427674,2025,3.92,11.224489795918378,-108.05
2026,17,113,McLean,62.81755831189034,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,741.247188080306,-24.553797740085656,2025,9.8,20.408163265306122,-110.15
2026,17,115,Macon,203.04741215038752,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,885.2867169756896,-154.74943427346648,2025,3.92,11.224489795918378,-108.05
2026,17,115,Macon,63.880204629884666,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,753.7864146326391,-12.014571187752608,2025,9.8,20.408163265306122,-110.15
2026,17,117,Macoupin,192.8410724919069,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,840.7870760647143,-199.24907518444184,2025,3.92,11.224489795918378,-108.05
2026,17,117,Macoupin,60.88252815168139,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,718.4138321898405,-47.38715363055121,2025,9.8,20.408163265306122,-110.15
2026,17,119,Madison,183.85988218034348,corn,IL,4.36,947.29,1.097906819716408,1040.036151249156,801.6290863062976,-238.40706494285848,2025,3.92,11.224489795918378,-108.05
2026,17,119,Madison,58.087530267666025,soybeans,IL,11.8,697.51,1.097906819716408,765.8009858203917,685.4328571584591,-80.36812866193259,2025,9.8,20.408163265306122,-110.15
