year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,edd_29c_jun,edd_29c_jul,gdd_10_30c_jun,gdd_10_30c_jul,days_above_30c_jun,days_above_30c_jul,days_above_35c_jun,days_above_35c_jul,dry_days_jun,dry_days_jul,heavy_rain_days_jun,heavy_rain_days_jul
2018,19,IA,109,KOSSUTH,54.2,0.5596585265657553,0.8716012541365185,221.00537337706643,85.05167992495684,22.613990184204475,22.193815436950384,27.55539278389157,27.772470664339544,17.67357737231361,16.61614941267647,0.36259299153133,0.3331566859448452,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0216574378379259,28.911559070872578,15.550208157914089,355.44443835891195,361.44177687689063,7.629530444223288,5.42616484212431,0.0,0.0,14.314014294761607,22.732886999004787,1.9639735818329864,0.4793268795802046
2019,19,IA,109,KOSSUTH,57.4,0.574320696138418,0.8562788681170588,91.81713341015156,105.21905124762075,20.158531960463463,22.85926651412369,25.638250766209893,28.0803005267514,14.678913803000505,17.638335929628322,0.3544360110070347,0.3304148998981429,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0251721460124613,11.945266371015771,19.802864319230064,294.07122967878024,380.7252104191569,5.2712928616665105,7.68115443770922,0.0,0.0,19.381326336741154,19.714792364064067,0.518284628607618,0.5665792092644532
2020,19,IA,109,KOSSUTH,60.2,0.6356703250799024,0.8838992732681704,88.19826060399106,66.83844028598199,22.777053094572427,23.075053234440308,28.658307350860685,29.01922970910444,16.895901081869,17.130977580882323,0.309905003465564,0.2447597458607544,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0188504809656818,35.56132804448169,28.784839502947374,358.57228004452463,384.1619584323677,10.804179860671304,11.357477607889251,1.0,0.0,21.003021804035093,22.649416448023167,1.1220121234054106,0.5027051479236408
2021,19,IA,109,KOSSUTH,60.4,0.6186027777926614,0.8675059352963351,46.29693361176419,90.58878928504328,23.300593214381028,22.274355414558045,30.25239753999248,28.017085049649136,16.307760594284378,16.531766587974143,0.2656727939698058,0.2831325862605143,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0136265540924141,63.596467512436696,29.5419467571234,363.97735092059054,359.2179055487787,16.803184655749586,9.806894055912416,2.421822129738533,0.0,22.219813625260112,23.08307246901295,0.5167284900027141,1.305745046593685
2022,19,IA,109,KOSSUTH,56.2,0.6167102265402058,0.8798357497375412,73.60426167351352,81.62624723638714,21.512916278795977,22.7511115290294,27.70208390958167,28.63959142939814,15.323890766518952,16.862775312151225,0.3264745245133144,0.216842398130356,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0103330194830909,35.61129859110505,21.1469927220477,324.08683758152995,376.8790427658597,10.38682710576314,8.065158780421608,1.0379806387406134,0.0,20.08468289152267,22.654573418981265,0.463349316927531,0.588455622907808
2025,19,IA,109,KOSSUTH,59.9,0.6860491513883005,0.9012025723922772,195.05432445082172,282.7756466610668,21.8041901853757,23.40453903348718,27.51053065130272,28.62933987512488,16.09784959777388,18.179714546455564,0.3554292861829353,0.3429940411382521,4.972134917326857,66.84117500047466,26.41367334922195,35.929060600900065,25.758378814209387,355.2918130691284,2.078296478123958,0.0566481146728208,25.62646514518461,23.714278213071637,334.74099183186564,395.9986287839014,8.711336288790372,9.69653487740885,0.6988509906812633,0.0,15.11862842667148,16.034633131276575,1.88213154799602,4.618203202750386
2010,19,IA,111,LEE,49.3,0.5745574537576805,0.8016803066409327,316.6682765774404,197.30893402798637,23.949774353849648,25.863268692698743,29.27521094338849,30.565587858050105,18.62533474114511,21.16193671507643,0.3825144747822975,0.3239571370750207,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0669166276102692,30.36538982219395,53.82143437069508,396.2683585264462,459.9298175611025,12.155070935256692,17.225938148538763,0.0,0.0990371857244922,11.049977885891192,18.059095703058546,5.032490729085156,2.4519783621950797
2011,19,IA,111,LEE,40.6,0.6648314209254562,0.8223496978863447,295.96600734481837,39.250570137652225,22.109143099617597,27.43967370925617,26.808764429637176,32.59122335908769,17.41050946698299,22.28913149588553,0.3762670782940109,0.2384438392303947,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0667964531699307,21.26390654409754,110.92820534819512,343.498530171174,480.6551403930381,5.106249787364338,24.158949409723405,0.0,8.407988296533187,16.648623821998424,25.297281665702727,4.421120674990643,0.236757050998537
2012,19,IA,111,LEE,43.1,0.7184224722863618,0.8140433090866962,52.25760419753277,39.31010981435748,22.92387323486911,27.74662881018705,29.31719155714397,34.27697530031422,16.531578068442343,21.217278264604136,0.2123467017067966,0.1491079403359756,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0886682064027685,48.19105936841504,159.02310591938337,357.61877364278126,466.91475865700824,12.516721668424458,27.901132922804745,2.646378389412444,12.779811519749597,24.34474194536113,25.097029905079445,0.698839859830572,0.0173170482768005
2013,19,IA,111,LEE,39.4,0.5600925449832335,0.7941266393092068,85.62448088280817,58.664043532277034,22.548140013988096,23.89133075208866,27.501972254876826,29.268149197302332,17.59530838390881,18.515495173690137,0.3402882163349379,0.2113796564174868,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.1294131865050782,28.870581097217222,46.68154291103573,355.382519466881,400.5722047638496,10.160888646956751,12.725614942333207,0.0,1.700404858299595,19.792671724560257,23.210424250671917,0.6235498247882149,0.1484707243221175
2014,19,IA,111,LEE,54.5,0.777556415556612,0.8827515445659888,180.42854114798763,106.44712333394132,22.834057219910257,21.672017325338768,27.84387528995697,26.833270931675425,17.82528496061117,16.511758636155605,0.3452025684633629,0.2738301804945116,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0968140515507991,23.558081205845188,10.58262107035904,366.6412617033816,347.68980836607085,11.440206851971553,4.482461810635185,0.0,0.0,20.071003300105456,24.698261490831165,3.0159221583370184,1.6734936889735648
2015,19,IA,111,LEE,47.0,0.7174189612254457,0.8174272028549909,237.94328060728537,193.92976417692543,22.281717734342855,23.69974397416544,27.18616892678007,28.54156107726185,17.37826133151533,18.85893124725837,0.3770871224902919,0.3498072063373679,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0835340732569396,13.259268097135632,34.31567702616067,352.2365788907626,400.5663628388056,4.656142618990915,11.109311740890687,0.0,0.0,13.360119756404584,16.603647126866935,3.9485932024631714,2.70316061647331
2016,19,IA,111,LEE,61.4,0.7295063934524348,0.8834061084797223,7.847993494349994,153.63341348409512,24.358874479091412,24.016592138213365,30.825972200847325,28.952299923666903,17.892768880044457,19.081885435847823,0.2306671134898625,0.247379526206382,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0633271619380894,67.93414186338727,39.08828849047528,391.7657768624874,409.2476812487327,17.401558194127855,14.4137719865274,1.0,0.0,26.257952573742045,16.907699112033477,0.0,1.588949749940462
2017,19,IA,111,LEE,53.5,0.6891207215871947,0.8495278460878793,47.18101491629522,82.55347705267266,23.248971071296168,25.23204602420713,29.50869951146615,31.417191635831113,16.990240949846754,19.04789405653776,0.2655919126169047,0.2444590996411929,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0707649502213483,45.518705256688584,79.28985002279096,370.1061825743984,428.52498197357625,15.457081618072328,20.4809988772837,0.0,1.8597965501990263,20.819753002415545,20.622325043377668,0.1084611982444799,0.5363181709930935
2018,19,IA,111,LEE,64.7,0.7597580281115579,0.8563751029768084,111.98728179628192,83.51914327585432,24.377598541135697,24.050882809614667,29.68806490023561,29.67809535732469,19.068138771730705,18.42464012957396,0.2837109457055731,0.2267197354348659,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0588378881014683,54.024894187698045,45.00441037354122,398.07173021976985,407.15173087429736,14.36028986493383,13.64801143129316,0.7645357738236995,0.1306093287517436,20.61412581226822,22.76769979246758,1.1345898683359985,1.0276596468546932
2019,19,IA,111,LEE,54.8,0.5371027766915581,0.7830793399284447,144.45318916128303,44.432369499213536,22.03558053510582,25.789327786997543,27.14026990993096,31.16373932546137,16.930992665256923,20.415020793535444,0.3327877360117423,0.237116044566945,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0576110279666059,19.41414241286566,69.21197647010626,344.07120102245904,450.7312437720584,7.504337767495662,20.468070629061344,0.0,0.0954308849045691,19.025278127445304,24.77293913516824,2.3063994828700705,0.4793658354029871
2020,19,IA,111,LEE,52.1,0.6356871201170117,0.8822127082985325,111.11536294630298,115.2256039257174,23.50271486526275,25.455826899730607,28.998152641449796,30.570318604579857,18.00737763586769,20.341435498915168,0.3138363817847973,0.2830787891019953,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0339907974318799,30.528259990952872,59.81502257904425,383.3061304545671,444.75128743823166,11.138468342802703,20.046745823835607,0.0,0.0,19.9049773755656,19.574796720307557,1.15983397407546,1.3295002211410878
2021,19,IA,111,LEE,59.7,0.6278038601447277,0.8246628285865262,144.59984037561028,135.55126449506804,23.811354376380496,24.25300105892456,29.236621845203697,29.06938859506555,18.298725300979235,19.43675616381829,0.2979909096658167,0.3305014460280521,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0435855540693487,40.062702200174506,41.46822453606136,386.48597880141114,414.817259374507,12.411560575647256,14.682883679787702,0.0475963664818153,0.0,19.652162079406654,19.870853604599738,2.249038886809784,1.3404892321300987
2022,19,IA,111,LEE,54.6,0.6569738609580514,0.8379736915608396,57.818718292247645,56.60114137305842,23.38873810152146,24.355473309908422,29.206020914846775,29.654712289276706,17.57159694859426,19.056377582136683,0.3097336778620893,0.2153564308943828,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0609386682161495,41.756071265320585,48.96215192333877,373.6488360086935,413.63632465373314,11.892899669989456,13.738781342496512,0.6136835300921989,2.3981560235430197,20.75977273500492,21.972680570203774,0.1801789541727622,0.2273670601843976
2023,19,IA,111,LEE,66.1,0.6750357901746394,0.8897425639336105,39.78586510146926,101.92851992675656,22.510388076380412,24.033110463014538,29.03378755912538,29.683539817710628,15.987130878644326,18.382826592887906,0.1634676822379543,0.2710312197641855,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0422720238990737,37.97996768426445,49.45367667929149,351.6105239176943,403.36188350888455,12.795087265675496,11.7184363623992,0.0602524410573946,2.927057462661178,22.987752185894593,21.97349709114414,0.1894668798693566,1.063654611642228
2024,19,IA,111,LEE,66.9,0.7077845033574113,0.8771753816979975,62.54803041184071,222.91800588146663,24.04713647483104,23.43783837473089,29.71452636583776,28.481550613030574,18.37974648564386,18.39412624103589,0.3022303182273598,0.3123854227037995,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0915898374381921,48.40551259480112,21.955026445086062,391.24661180176753,396.84506452929173,15.346272922124315,7.253223556629128,0.0,0.0,23.030653556969337,17.475351274112874,0.5435988160446364,3.8626543734902863
2025,19,IA,111,LEE,63.0,0.7830324403181536,0.9021317289361658,94.11930586410388,285.8767163825599,23.3349964931702,25.86124856397471,28.63554220861799,30.892327716983,18.03445085520256,20.8301525856376,0.3239265150164585,0.2659391625463801,3.173736961193959,61.63670518225417,23.037255679020383,17.502570582228344,24.501229109544145,198.64163397510163,2.7182197209491528,0.0787653283267965,38.40491936142168,64.54951665507961,374.14457112640554,455.3074763106312,12.395468308781004,20.742013404552104,0.0,0.1144149967679379,20.954615044398324,18.525941550709344,1.476439968700031,4.368148878984791
2010,19,IA,113,LINN,53.8,0.7179492081797773,0.8731967653409364,246.44364163332435,162.84901023652898,21.6943856245778,23.63670649639587,27.07320672904329,28.659752036843333,16.316545474832996,18.61465200766369,0.3789740449360815,0.3521117242956974,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.037870410324408,7.279926838225227,20.6122682646982,338.04104954878085,403.62069120844086,3.5425856550971293,7.65529560622225,0.0,0.0,9.497605874910064,20.705088446175605,2.0019847669139352,2.3706552211774623
2011,19,IA,113,LINN,57.1,0.6340320841933971,0.8696592389617168,134.75722268554082,124.56782544938912,20.707466460659603,25.05640967894787,25.759532268061456,30.594184763953788,15.656380161792011,19.519638955928787,0.3656086253152242,0.2529989748742865,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0322163163426882,20.898622253122305,59.32879226746653,303.2330921587954,432.387997220207,5.406356216041878,18.095591336492426,0.1311186642518668,2.587391768179224,16.370382315726804,21.56610514302727,1.366636068176743,1.0260252561589798
2012,19,IA,113,LINN,46.1,0.6253715811807027,0.7989121304254433,56.35902938147118,30.15954300998183,21.72645199553502,26.046896358216184,28.526213278136225,32.82445495951475,14.927681229690483,19.2703154840232,0.237392181210016,0.1669112016686554,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0381731975507417,35.557874541720714,120.16350564727875,331.0504014277496,433.4333373301231,10.818865209516964,22.399682437293773,1.137891681345672,9.416825861512892,22.750341131813343,25.37068003076388,0.1117175676681469,0.0
2013,19,IA,113,LINN,46.2,0.5623210822048993,0.8483719674744512,189.0131700277283,68.18676646303227,20.59625797005314,21.974597022590608,25.75556060580345,27.932901777762005,15.437957751652457,16.017266609497963,0.3766065962662632,0.2356416250516329,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0566736758466289,13.18083721769147,32.02094118811673,306.34572765131384,350.00782337215225,4.864217133500384,10.932741211204016,0.0,0.0,17.510854194060585,26.090629419207566,2.9978167563946707,1.1588557818741163
2014,19,IA,113,LINN,51.1,0.5937010907937248,0.8202863716533431,255.2251197895759,47.09124023317932,21.33030822098611,20.17246387362536,26.706816530536425,25.818890906599936,15.95478951739056,14.527031019117446,0.3678095939878746,0.3318135734674992,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0476184113835259,4.393572043771588,4.752221628647576,328.898722607085,304.7553014034438,1.807080655965465,1.4585059667055345,0.0,0.0,17.906492668767214,23.934180167216606,3.974495745155928,0.133177859925075
2015,19,IA,113,LINN,56.2,0.647858667993196,0.862656032901554,226.23438001185724,79.31750805293156,20.519377510469617,21.92142692009618,25.927068055127076,27.34287288041236,15.112680005794168,16.500978356776223,0.3601101362772277,0.3449328018031986,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.042333144831474,7.156330745908168,16.71708483476771,303.3159492259243,352.5366807977205,2.0045649639020517,5.178926737291288,0.0,0.0,15.981516858113975,21.683454486813712,3.0058302528096856,0.8381670677549805
2016,19,IA,113,LINN,60.0,0.7405866330463188,0.8893126660124074,161.914226223152,135.37714161518895,22.14589759899912,22.48025427149257,28.600987606704923,27.51642747040934,15.691800996731798,17.44507317868713,0.3060311865177994,0.273359151795756,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0286538258637061,29.142557429129276,14.858523272703785,344.61520177848894,370.3746939732062,10.56878457836108,4.730741558538219,0.0,0.0,19.905376237378125,20.84288088917557,2.0806807750514804,1.4011213933063733
2017,19,IA,113,LINN,56.0,0.6312778654559055,0.864297401781104,123.84468398111268,126.09063432490964,21.5271683700811,22.799166101669623,28.250773431503152,28.838223314546713,14.804548489505333,16.76109295339483,0.2933972902216429,0.2951690378965327,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0375630445601551,34.11172170045402,24.00242208078184,325.9071243218085,377.56444596806534,10.658520852457391,9.270722207060809,0.0,0.0,18.468578658793767,23.28600491229811,1.0684496489443518,1.978093135187436
2018,19,IA,113,LINN,57.7,0.7136373135998733,0.8758320681484381,176.58537927970724,88.17132880599468,22.381979187204415,22.23871879966611,27.83635148943635,28.320774091666223,16.928605689778138,16.157652168700757,0.3327032585853376,0.2605762573403167,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0317059766943687,30.400864137606987,25.147452923294907,348.4974462218748,359.4261976367417,8.473763862356416,8.29759098915821,0.0,0.0,18.381149676234905,24.110650755451907,2.2154712580941274,1.431513136676011
2019,19,IA,113,LINN,56.5,0.5414951515700414,0.7994735123781954,95.04679112454312,43.31287321360237,20.35838812574118,24.193995822084343,25.904860732958017,30.037022489868132,14.812015235469882,18.35107022480255,0.3515049259610933,0.269860300416391,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0184722301850414,8.111492569901374,45.7378844650783,298.90527473790365,411.97955272506897,2.7450070707321306,16.672761555064874,0.0,0.0,16.970228496290957,22.43925372764036,0.3186295184459274,0.1265288907633909
2022,19,IA,113,LINN,64.6,0.5793729330696431,0.8684135659655663,142.0307654532826,106.67012027618752,21.577616287543005,22.889611220659695,28.16386787808635,28.67133379130419,14.991508513698651,17.108033776830396,0.3186086661658551,0.2500895329402388,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0315299764406559,37.79565009007982,23.720496808621636,323.07794202685113,379.25914014642416,10.165579179795072,7.264147666658402,1.547944525764755,0.46527898379934,20.400426724886483,20.43498647877539,2.1624283623192,0.8466023271392062
2023,19,IA,113,LINN,48.1,0.6237471572203317,0.8380354975819578,64.2096860068057,45.68821340371514,21.42812970410558,22.4790900375658,28.672245017069734,29.160298908150452,14.184156676358738,15.798022828632222,0.17869538767968,0.2048100117007843,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0233906091674222,32.91851957186161,39.29061511609448,326.22170470953193,361.9094362039816,12.06351254124594,11.590567395241523,0.0,1.2719130672091694,21.112908427816503,23.163271888257633,0.9015803706552212,0.0641824000793906
2025,19,IA,113,LINN,66.4,0.712245716889309,0.8897814611563681,104.97492080949873,201.0221562783813,22.81980997971837,24.299966416628788,28.89252000833747,29.602152291927563,16.7471000536192,18.99772957820676,0.31628521929159,0.3351065751345453,3.8896320608197623,62.60313798429447,21.860916156845253,25.51085714196758,23.77446237699391,259.79770652661387,3.357976534824042,0.0491002762094833,39.59337019354278,41.70081863504584,359.5794680796012,417.63548594410497,13.095442478973876,16.332001885528573,0.0,0.0063264445381695,17.1693998561044,15.925472002381722,0.4665938918798222,3.54099784156598
2010,19,IA,115,LOUISA,47.7,0.6731048550587035,0.8362618105685526,281.15521755927256,141.0889506254343,23.631862129615325,25.43810134725268,29.03370880924527,30.515277051162716,18.231017329368957,20.361920087680595,0.3800850110198078,0.3273670715088264,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0536458841483057,26.47982598484086,54.68044377915674,388.176149290691,446.6496027199799,10.604604778216183,16.958895200104052,0.0,0.4891818063565015,10.351038459870784,18.319516108051847,3.380956510427958,1.4727485582968387
2011,19,IA,115,LOUISA,51.1,0.6486502630488628,0.8524259732807946,189.46647331167816,42.99721116862136,21.68525901545997,26.85705658808825,26.530969987277196,32.386751757477306,16.840565434138163,21.32835905027684,0.3707755888626042,0.2218424574893587,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.052910758613675,21.114506138904655,104.1213217544538,331.245664264965,466.7109883355174,5.048996227724058,25.07700646056453,0.0,5.292026189134108,15.422841781207987,25.010796513896715,2.154186359103324,0.2674847157785195
2012,19,IA,115,LOUISA,52.3,0.6891460059886958,0.8517850278375764,96.93567211145997,17.359781464747876,22.590407843871574,27.183786324148414,29.313367488837734,33.78540861745638,15.868407017307083,20.583170821214637,0.221016339894654,0.1525531112747589,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0438774547908306,47.17457405404267,145.16429999480138,348.7098947161632,456.4350477063641,12.516541646793565,25.178164159042613,1.556258942895547,11.956033473529027,22.915665785023617,25.065342756796586,1.4183757533711998,0.0
2013,19,IA,115,LOUISA,41.9,0.5701469591654481,0.8340800355330918,83.03418033366088,41.341156917196734,21.830807480048925,23.118207249147055,27.01994152256823,29.025213744982192,16.642661916844176,17.21222384683185,0.3591125966420009,0.2265359503369938,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0837122784208816,21.98684271497468,47.165434810173785,337.3981893572755,377.25855344440606,8.150587521137751,13.480639986124949,0.0,2.486450158262151,18.817456532107695,23.31600398907339,0.6104583098469406,0.1511945540476086
2014,19,IA,115,LOUISA,53.8,0.7394596795720388,0.8788900522380751,148.6356291410109,56.83306111596279,22.39605955495976,21.05017528369358,27.79361555910541,26.451063416224663,16.999496625943184,15.650288174873216,0.355821808169037,0.3006134726298902,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0736251408875606,17.211198157637273,8.373916295169872,355.9870551389299,330.02540457916996,7.414386679963576,3.473398950700255,0.0,0.0,17.516888522742043,24.545505788492378,2.0966916706412855,0.0511208429085547
2015,19,IA,115,LOUISA,57.5,0.7194699052293535,0.8731000761474108,171.42888711139045,170.32602552064614,21.768381716872884,23.2398929046808,27.106323311574187,28.415923799267382,16.431409481273356,18.06485441831703,0.3742653446715671,0.3571146593657073,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0427998045671024,11.46422919322294,28.243428326343626,338.2288900272276,388.407197304344,2.3022590296145338,9.499197849369114,0.0,0.0302649265056583,17.052248189741125,20.88028443827774,2.7599618436456654,2.665481507175995
2016,19,IA,115,LOUISA,56.4,0.7223787215740122,0.889448271886617,97.2070145995989,163.47322875431678,23.825006371353236,23.538658563206734,30.45433032417039,28.63947060699191,17.196644247650745,18.43885444462807,0.2786202699527624,0.2324150185695437,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0327487144562786,62.48466196760247,31.72120553169535,378.8650841773322,397.0976855438829,17.158609027446534,11.313836014395347,1.0,0.0,22.71768633742356,17.3682955383081,0.9911980228070932,2.125135498417378
2017,19,IA,115,LOUISA,59.0,0.6798910451293646,0.8762879124247076,60.89305677410326,99.1736679371062,22.79448067597655,24.396000444684883,29.474346844335248,30.73110205673444,16.115607921741095,18.06191331773836,0.2896395358242762,0.2689342727620049,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0437440666643226,49.6390665542509,64.64411308206861,354.98092228352255,409.8272646070275,14.941854919134531,18.576637904869266,0.0360750986428478,0.8185405194467323,19.040801283441,20.30542427264448,0.0287473442310193,1.305077396696006
2018,19,IA,115,LOUISA,58.1,0.7086360019797119,0.8560155412934555,103.74799230362336,35.65654855694321,23.83444790669989,23.544647119291596,29.424016933741353,29.53604637089426,18.24589901733794,17.55424352294473,0.3012897556836126,0.2340553551699395,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0452857527996855,50.77757199230389,43.60578909831245,383.2132546781679,391.8057054354786,13.585006287126554,12.846724190261453,0.5182326670424486,0.1311624680223734,19.468542687421397,25.62494038069635,1.054632961887005,0.2763734119585481
2019,19,IA,115,LOUISA,54.3,0.5644972154709048,0.7574890840371192,119.17501497060326,19.886491646624123,21.66236987591761,25.57292750416927,26.85540966354321,31.244689277808035,16.469431629072563,19.90127024699987,0.3475722453765674,0.2289183884474987,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0396152422581384,16.021639264064596,72.28754270322267,333.7859693402631,443.2879173583933,5.345315006720719,22.190651693188208,0.0409747214152538,0.7547587044183321,19.871395742097715,25.839439795343175,1.4469496596279754,0.0
2020,19,IA,115,LOUISA,53.3,0.6488571959552496,0.8884845915646162,148.87521521359122,109.93716085102182,23.110703426186237,24.996146218503668,28.78956010520175,30.294680228657363,17.431944741869042,19.697715901358805,0.3294806729978437,0.326653216561773,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0242556387413546,30.31411513857139,54.97275320265724,371.9772431108907,432.3516132645805,10.883319602827036,17.10466981745652,0.0,0.0426223821705762,19.2803191258726,22.22187052855221,1.8261284308199273,1.7754411828469836
2022,19,IA,115,LOUISA,61.4,0.6709195101660399,0.8723658724448913,76.0149810052006,62.647824852990546,23.01700135693195,23.93232432268945,29.11646554443492,29.58045156993534,16.917679095254805,18.284339636914435,0.3086162870951581,0.2094618496871726,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0348209602053086,44.02077574250866,42.35563365986062,362.2770387492153,403.7397810526146,11.428955469800108,11.280275766379043,1.685513593201231,1.9779300177773915,19.959025278584733,20.786974808134214,0.5408229631877899,0.0130945670554567
2024,19,IA,115,LOUISA,64.4,0.7185489120995747,0.8855054570164302,133.87575591540016,129.3690835162714,23.54023229635965,23.25873448328426,29.196054774125024,28.4662644510716,17.88440991494173,18.05120480544898,0.3311030294747613,0.335543472592695,4.0416828762537715,62.18908956225764,23.660501657028888,20.463682343118908,24.647498620975423,194.7868292601577,2.5352411999888105,0.0901151380616063,40.22765291028155,21.66634511978644,379.96715315946255,392.0029567480862,13.466287993756223,7.5024498113862,0.0,0.0,17.77071499804881,18.826128430819917,1.7166457095781116,1.850756623162641
2010,19,IA,117,LUCAS,41.8,0.6237402581736813,0.7738273331231958,285.337014375635,275.5155823385947,22.763232130637306,24.78565446663695,28.25269921445631,29.727899147055147,17.27471729453191,19.844424200637256,0.3740718472010604,0.3626325309248834,3.3749997738445567,60.30538254892488,25.37064854309017,17.948685082901967,24.910168096818875,298.0266209542473,5.054372199528497,0.0550199281464017,16.38035048205342,36.710237266928246,366.17231001293266,431.9956900203626,6.1019799066795555,10.9883979990752,0.0,0.0,10.908991550716712,15.656858211778546,3.7214679053343978,4.465004834167051
