year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_mar,ndvi_apr,ndvi_may,precip_sum_mar,precip_sum_apr,precip_sum_may,tmean_mar,tmean_apr,tmean_may,tmax_mar,tmax_apr,tmax_may,tmin_mar,tmin_apr,tmin_may,soil_moisture_mar,soil_moisture_apr,soil_moisture_may,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,edd_29c_mar,edd_29c_apr,edd_29c_may,gdd_10_30c_mar,gdd_10_30c_apr,gdd_10_30c_may,days_above_30c_mar,days_above_30c_apr,days_above_30c_may,days_above_35c_mar,days_above_35c_apr,days_above_35c_may,dry_days_mar,dry_days_apr,dry_days_may,heavy_rain_days_mar,heavy_rain_days_apr,heavy_rain_days_may
2018,31,NE,049,DEUEL,37.6,0.289019407446446,0.3527190148750583,0.6452931500801192,9.111757633579687,58.311399536576936,131.31028478796642,4.004873397689419,5.636087910198351,16.239898568729878,12.69782421249791,13.716926682299247,23.812711211815305,-4.687312351882683,-2.4441865338275353,8.668076137423437,0.24752496012149,0.3078142644667903,0.312644159925615,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0476368213632069,0.0,0.4483559990961392,13.89660992080475,56.74200250733403,82.30684607515612,213.31203042210507,0.0,0.0,4.600074358656589,0.0,0.0,0.0092122113438261,26.937580038831776,22.113107778741696,19.019085388523987,0.0,0.1600363531209981,0.9249390672119636
2020,31,NE,049,DEUEL,36.1,0.2851355604677418,0.3237927930841159,0.5516937214388749,50.69134238689162,27.988908175753835,104.73107931394009,4.267245214687789,6.55575512309163,13.486760557660608,11.297280344953425,15.724416113079045,20.3376349490406,-2.7627230301396577,-2.612848013529879,6.635988505399673,0.2814391765780336,0.2449202112337453,0.2780884651405442,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0533552694023476,0.0,0.0,0.0642127443109445,53.09335308249871,109.60423768166,163.3877677274528,0.0,0.0,0.0,0.0,0.0,0.0,23.895897880778303,23.729995455859893,20.92907010368902,0.0587433387036807,0.0,1.572644276448961
2021,31,NE,049,DEUEL,45.9,0.2788958920286428,0.4116835380331293,0.596236030456897,80.47854841050454,38.1082444171377,101.74201835423888,4.5115061414066,6.938967804446437,13.09957413920221,12.18949029670899,15.063749685298122,19.884753336717136,-3.0410150047,-0.9971089205844026,6.424838945532434,0.2868643985992952,0.2335817762794869,0.2544374754638295,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0546910685106964,0.0,0.7480461084202983,2.4120800666621567,58.66248938125983,95.1312473119402,153.4638083050547,0.0,0.0709298963109844,1.0,0.0,0.0,0.0,25.20828685917298,24.999876068905724,19.30767959681085,1.0,0.1563597306564218,0.5985871855248485
2022,31,NE,049,DEUEL,25.5,0.2864216761518583,0.369509511904714,0.4805201907584981,25.95368248208978,20.2091393926277,60.84317415358183,2.290363596383636,7.223378224104378,13.572802245486416,10.386658025171036,16.323082707641042,21.621682659077784,-5.805883091060522,-1.87620783564267,5.524057923272555,0.2003215983414664,0.1755119064206171,0.2204528514558039,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0282869125898863,0.0,4.137307681297485,17.913490977838656,60.01512511535793,93.69335515049896,175.180692481518,0.0,1.0,5.957243772462512,0.0,0.0,0.0544470607675466,24.466683190812592,25.307349113892705,22.57082662039908,0.0,0.0,0.0
2023,31,NE,049,DEUEL,45.8,0.2024082985560524,0.2756764472994292,0.5589898040361999,35.33583705853321,6.617105189160608,163.37775416993506,-0.3122568976700159,7.711033192650856,15.18885825619643,5.537344441930175,16.418226552826088,21.971207528692084,-6.161887322393263,-0.9960493500625583,8.40645892698782,0.3012502767236653,0.2428652076017572,0.2918795554841792,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0537934015062027,0.0,3.9520769610538737,0.0,15.234705597129016,103.7189732917688,187.36946698047075,0.0,2.113933986037097,0.0,0.0,0.0,0.0,24.88234808113359,27.01689593919116,14.147312760771678,0.0,0.0,1.3523361011277732
2025,31,NE,049,DEUEL,42.6,0.3195578488528213,0.4587990851436406,0.5154902929036407,25.24811057222822,11.986713551607496,106.43303866213036,6.009742123607804,8.178138586078905,13.551162687184949,15.196947518691962,16.75198691809307,21.080587747485374,-3.17746329240582,-0.3957097275117509,6.021737599720542,0.2084030608232109,0.2055692518346396,0.2141349876460952,1.9020399191919193,74.68611151515151,19.019440000000007,45.08612816161616,21.740013252525248,1138.6876280730369,2.0188616911044126,0.0539393690014504,0.0,0.0,2.022111778607544,94.26990689280689,108.58877219142109,166.33267100204912,0.0,0.0,1.0915437683314746,0.0,0.0,0.0,26.68880902218368,25.826744330152447,21.055355888792505,0.0,0.0,0.8830090469698848
2010,31,NE,057,DUNDY,54.4,0.264327309119138,0.4362918945127346,0.5981947779653716,45.91651733358846,71.11819602006435,58.79879899812068,4.458347958417425,10.227195884050689,13.524639225988556,12.355858879036496,18.213695407730075,21.005604085480417,-3.438433441332593,2.241708089192785,6.0446678847771755,0.303894124595464,0.2523569236156543,0.2359934794640639,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0837353140095787,1.5142934973355708,2.142425813231957,14.557549018851429,59.57087929891287,118.83454558445098,171.5369888436524,0.7658292668233025,1.0,3.8786874711327983,0.0,0.0,0.0,24.555234251059293,21.441452296323064,20.964435608570792,1.0,0.3586360624133983,0.1589453179910435
2011,31,NE,057,DUNDY,51.7,0.3398760795178451,0.5066164759597219,0.585887401463204,24.10089906269199,69.63824262788704,136.80850962323075,4.247543095259221,9.301070670323917,13.544286446382038,12.108646541397588,17.272040226690414,21.12561958694174,-3.612973737398763,1.3310999674586583,5.963953061288342,0.1961816663174275,0.2535556993018714,0.251308655248437,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1062901422272973,0.0,2.349161843644338,11.560451372858532,67.76243147004602,109.99567861012346,165.7614170849379,0.0,1.2053135731068134,2.877964536016225,0.0,0.0,0.0,23.462658393075877,18.821836656826708,22.50113460650238,0.0,0.7442617025121991,2.1754121734241014
2012,31,NE,057,DUNDY,48.5,0.4338467093663518,0.5874536333105093,0.5350780504850499,9.17715496119956,91.54240906898922,29.94981910845465,9.849134655796616,12.381051375089967,17.231953530574238,20.05842443733116,20.304142874651777,26.593606371097913,-0.3592244150730251,4.458951359922983,7.871299004127197,0.1546163772826541,0.1960703926578385,0.1563410218230332,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1441352342406768,1.6409650816362893,9.936294973007888,35.92741491557254,154.87737529666623,149.78235432690715,242.34452233404613,0.5784083378516777,2.491033596401389,8.994839046528904,0.0,0.1793883165652549,1.7133562262786914,28.567604474165076,17.726208406128883,24.352872663011834,0.0,0.5255537482177639,0.0
2013,31,NE,057,DUNDY,37.9,0.2716827746350373,0.3307461083479744,0.5249517583705566,28.045943605543975,51.025121331273525,63.73567996403006,2.910053648704394,6.687723799968125,15.908838542146365,11.148324837351304,14.444084052975198,23.79370033737884,-5.327755177425836,-1.0679902476685268,8.024943881784907,0.2405214726632034,0.2364363691894908,0.1779077018960644,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0770012697782508,0.0,1.6718558850703868,23.144337509426133,51.43205764349829,96.40626173965283,221.6172506204391,0.0,0.6492158162138281,5.57925176215434,0.0,0.0,0.995180432556178,25.886499186698,23.399020021286404,22.19226057794644,0.0,0.701186818483041,0.3715685683876538
2014,31,NE,057,DUNDY,60.5,0.2925006572442281,0.4615249201548446,0.5279663808914491,6.411906048960262,19.993864697021905,95.98527238459802,4.204351869699913,9.909310019006446,14.994765060135688,12.57003565993436,18.303138467282448,23.08391769248769,-4.160612191551049,1.5163754505259095,6.906609931389414,0.2086510892005015,0.1714990269594421,0.2011124632972634,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1258476195328221,0.0,1.283555289881582,14.55805096952906,75.25845864552763,129.3166152881537,208.79820099089903,0.0,0.5054119726087916,4.94045826053778,0.0,0.0,0.0,27.736650802257152,24.291403096572076,22.43422294515732,0.0,0.0,0.8953551418760164
2015,31,NE,057,DUNDY,45.2,0.3071578829444938,0.4511104040879742,0.57490321763052,1.6241790289425864,61.24075636417217,251.64035316399952,7.39260688265574,10.213471445828638,13.423695727879055,16.888448903007024,18.209587357701434,19.172294226971474,-2.102555128418087,2.2183348430405476,7.676101895166924,0.1506244027648121,0.2159219853384666,0.2959765325522158,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.1121524931057613,2.1486593457468324,0.0011777259031041,0.6278365459787243,122.67478432897498,120.98074939176878,144.81770215237572,0.9903006205193084,0.0,0.2608189248348292,0.0,0.0,0.0,29.587806494367104,20.58105909994577,13.18330421511336,0.0,0.1099263007811715,3.9755607767536185
2016,31,NE,057,DUNDY,75.2,0.5409411530196553,0.6246704762556666,0.6915789390205799,22.66970430341331,141.03787917808373,99.4261195346362,6.750308223844788,9.93032954583113,14.418304021744817,15.83154240811658,17.81268145321463,21.15039705433951,-2.3302186582907995,2.048964803378323,7.687192741377722,0.1680245802777441,0.2229155166759751,0.2584776968324379,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0698332680180982,0.0,0.0,4.642826749045277,101.25348450014948,119.487079150093,175.56016773271406,0.0,0.0,1.9787537401851516,0.0,0.0,0.0,28.603349599373416,22.645701548286024,20.24854910938409,0.1296865273008413,2.242082856396971,0.8713577123119866
2017,31,NE,057,DUNDY,68.4,0.4413210784793542,0.5992246306368032,0.6606167042402609,65.65211555554409,47.60651620795146,91.19073941173964,7.490889186406394,10.589767780955476,14.486922780933645,16.6957027773054,18.150112699518655,21.826423905706218,-1.712971136074774,3.0304146858310843,7.148417617957877,0.1902793306889285,0.2272208863760106,0.2528973137099112,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0593937906491594,1.3837059830787135,0.2287419327560225,4.888119702837391,108.61254617392582,124.4798617386244,183.11546766204245,0.7122316605417995,0.0989417033154607,2.073980360262666,0.0,0.0,0.0,25.7079342129044,21.860493604032364,19.3736570476133,0.805108741490451,0.2034861537843645,0.6657429162399341
2018,31,NE,057,DUNDY,58.5,0.3168643735239668,0.4270051020317338,0.6194377469203566,15.421726441431888,37.06728309421894,123.15286683312549,5.131143521723466,6.588523717444324,17.502098651636782,14.032320715628094,15.031384511820043,24.84943943547278,-3.7691809794920834,-1.8536551320596149,10.155741438792976,0.2366140513122638,0.2446930012287723,0.2442527141999553,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0398514219565763,0.0,1.989832926048347,25.4037208097116,73.3637067986427,95.29717839351892,233.90425612523003,0.0,1.0,7.780669518244064,0.0,0.0,0.9949595357150028,27.91559732514002,23.29214611321967,21.08691286623693,0.0,0.0,1.21153884772175
2019,31,NE,057,DUNDY,74.6,0.307839202655896,0.5169461348463841,0.6156022168904831,34.11123778865033,19.092914622992613,90.73945487781911,1.3010521108880035,10.350373902071798,12.017090882551576,8.206194104622993,19.129284402655127,19.00640738284029,-5.60371742051852,1.571553000123643,5.027876404405802,0.2954964666129703,0.2215445433283329,0.257397817989338,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0550836397099487,0.0,2.1510823520979305,8.462516241615393,34.074666371845254,140.92624350162137,141.12740078735015,0.0,1.0,3.24238407936221,0.0,0.0,0.0,23.055324617948855,25.74659116011005,19.186035303331515,0.0,0.0,0.6005783480932585
2020,31,NE,057,DUNDY,33.9,0.3371878112471567,0.4125381928965712,0.5334902843017013,40.569569023458065,7.641565791759769,75.90848705831067,5.422109037206208,7.725820648858597,14.291663851127916,12.764032525700433,17.22753969487395,21.569779015081497,-1.9197444849603944,-1.7758349616917717,7.013652149634177,0.2381951050330016,0.1947346517280695,0.207300842612581,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0383791126607916,0.0,0.0020580538799047,1.9727849615796331,68.25303383605305,126.87764611345604,183.48133844432715,0.0,0.0,0.8601120549430687,0.0,0.0,0.0,23.909613028897315,25.93541779625279,23.09115006928125,0.0,0.0,0.9636122657991444
2021,31,NE,057,DUNDY,64.7,0.3604384156561647,0.5062136943096046,0.6215884321755303,75.72465763208977,50.25449329487591,119.9181783632839,5.609841559348215,8.03660948557995,14.56184220564428,13.57171147742524,16.664153755641177,21.11978925020145,-2.431472369467663,-0.452958957785396,8.08295091551504,0.2436757742815301,0.1959347960982149,0.2297923779052153,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0326062613825071,0.0003720509933415,2.946238648162024,3.76660002886867,68.4562381407744,110.05150653432256,179.1163722036411,0.0,1.4497258871016323,1.0,0.0,0.0,0.0,25.706387935016178,22.58334839448158,17.417113480731754,1.0,0.3363656445167379,0.8939895977669337
2022,31,NE,057,DUNDY,43.2,0.269529587467934,0.3739381802803012,0.4759408618856897,28.974472097911494,3.292719211522612,55.51325748982016,2.721416965522882,8.557962606663578,15.177835020628384,11.204652276104136,18.462950526096396,23.81577180763261,-5.761768684360011,-1.346904353265779,6.5400344555733705,0.1674651006815141,0.128458814007226,0.1911690556697233,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0120174027415101,0.0,5.402453681030677,36.23428284970863,67.14862651196022,121.23842045601884,204.56752431525044,0.0,1.0,9.56135911801915,0.0,0.0666506014418539,1.579613229712633,23.3362049922686,27.871518364560107,22.655220193987574,0.0,0.0,0.5076008594895274
2023,31,NE,057,DUNDY,58.4,0.2555789552506444,0.4062388486486169,0.6037989479542165,20.9421963476879,5.256724141827883,247.6746009990771,1.2103866885832917,8.965066047811861,16.359879120130127,7.963954566413052,18.533732111751767,23.39569669823441,-5.543161482615342,-0.603485188581671,9.324021267063117,0.2436653662695767,0.1721918735048898,0.2463169194912702,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0253904745961329,0.0,9.727811324193512,1.1499134168056662,25.33438761316584,126.55243675169224,217.36469785647716,0.0,3.0,0.4108480430548024,0.0,0.0051207904090607,0.0,25.89023435146696,27.269353575516583,17.365785087455055,0.0,0.0,2.6445368194871173
2025,31,NE,057,DUNDY,56.9,0.4712058866503393,0.6208650700330779,0.6277366368233896,21.890491293053593,30.365648422590983,77.03362126909701,7.761106094256015,9.892448635554434,14.868011377838158,17.053304239997704,18.867750954503027,22.585485378896365,-1.5310919870884414,0.9171463501834672,7.150537391957294,0.197405507713117,0.2009835904458413,0.1786900122419118,2.004518592760494,76.3925215281827,16.50594826208145,52.286711879785535,18.999267242508484,1006.9438512524792,2.6713849613708684,0.0503783705246334,1.1348999608392984,2.5133181361545764,3.264894270175387,116.94871064535852,133.44834033640984,190.2745671073487,0.4077153242163182,1.179046930537984,1.9042110970540391,0.0,0.0,0.0,24.421511336024253,25.182400546217647,21.60869128662368,0.0,0.0331746892383075,0.5355342691326784
2010,31,NE,061,FRANKLIN,49.5,0.2899759856023572,0.4923727015398194,0.6526496040968067,64.55002225418903,116.06091512329276,136.82698260751533,5.048507950410632,12.132811615806103,14.773090522965513,11.21739130912461,19.536146863553174,20.99195352147238,-1.1195754925127168,4.730485695142479,8.555217334893637,0.361939014458454,0.3458072400987073,0.3468942475438142,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1408254780151893,0.0,0.0,5.918980817999314,47.029164487560216,141.70311218780125,189.08048201883992,0.0,0.0,3.07544038805208,0.0,0.0,0.0,22.832492979320904,20.56085652284912,18.671400306356897,0.1591141179474086,1.298442685728874,1.161986213939239
2011,31,NE,061,FRANKLIN,41.6,0.3044008845751705,0.4675462909553657,0.6405592308848314,19.19193319060893,82.12837295030921,147.58286363562954,3.621061627996311,9.971455634781556,15.02483719098863,10.144950467011803,17.069833875341555,21.96275644920783,-2.9024951432336796,2.8740771509705056,8.087948187093877,0.2912059299529544,0.3036152155375671,0.3044323480862797,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1092953554228074,0.0,2.7769246378327184,13.48135458555701,54.62774063080341,108.17982621231889,191.79412530344715,0.0,1.0,4.0,0.0,0.0,0.7769338779678323,24.4444728108246,21.648487362777633,19.365202961450088,0.0,1.060601225427623,1.142009190707174
2012,31,NE,061,FRANKLIN,42.2,0.4557121466452703,0.6342906926682257,0.5497113078405858,28.534023279040337,102.765338174214,59.036973509879495,10.828671848679608,12.772914910821664,18.6249171339312,19.773680435628155,19.86049705486623,26.77727102052504,1.884673393709275,5.686305479763537,10.473560156918374,0.275071466427882,0.3005341973293914,0.2562134462430389,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1682786989924518,0.2457760754123401,8.202584590478486,33.97747381901538,153.89366178777954,143.41043976954367,268.7386736339806,0.0,2.494511105437835,9.15333801378606,0.0,0.0,1.0,25.991192238958376,20.67162369160071,24.108118458003563,0.0,1.2469364309420472,0.882052591268828
2014,31,NE,061,FRANKLIN,30.5,0.2586822248402578,0.3823402490158891,0.5041682545419274,6.241604361195482,79.94421439284636,32.02899277157476,2.3576566537393724,10.29850156373566,16.352087957322787,10.503838064203707,17.778800201196884,23.905184205040378,-5.787960388297049,2.8191927263923575,8.800005955540282,0.2568750518382852,0.2518539727853666,0.2712833174209694,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0762532473780429,0.0,0.980110341077682,18.352497335109657,60.40184768459947,127.83956378360531,234.53186609425768,0.0,0.3088141434771507,5.221917283635435,0.0,0.0,0.0651008424814909,27.982512126627512,21.263913709471524,25.268732448302263,0.0,1.1140860352310435,0.0732384477916772
2015,31,NE,061,FRANKLIN,32.7,0.2701551352458745,0.4138848506777164,0.5671348371299978,6.506212885450489,66.90123359270372,118.52528533709868,6.750299183909063,10.992730536477918,14.829143075788387,16.514525631723696,18.149506061942045,20.594426289242623,-3.013181726771834,3.8369477790002153,9.064834430627382,0.2232768412490698,0.2629476908336195,0.3565483928011873,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.1157715523912707,3.7426423227297025,0.7587254900758228,4.317008441645543,115.30777423645664,121.66979116228788,177.61709952028784,1.0813760531018637,0.2094396221598161,1.448589481746234,0.0,0.0,0.0,28.09611947919325,20.10160837375542,15.822440643349497,0.0,0.1749106459024763,0.5561335205514423
2016,31,NE,061,FRANKLIN,54.4,0.4499879888183815,0.5557131806722057,0.6529256739415962,17.239621222859615,181.2335039164652,103.67965675382696,7.281147693276008,11.359017135477927,15.392598541835325,16.00000985918953,18.527206834068032,21.781768431187523,-1.436838554607869,4.191821470502871,9.004416492084532,0.2609611942706406,0.2779227390643686,0.3681288503620722,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0502581891284638,0.0,0.0,0.1514083241089467,99.02421033593927,128.19680321931776,193.9516905739899,0.0,0.0,0.0,0.0,0.0,0.0,26.862649987235116,22.51621138626499,18.59787464896604,0.0,2.2505425070206786,0.1663581822823589
2017,31,NE,061,FRANKLIN,34.3,0.3633293505475752,0.5217152268334957,0.6111285320077303,36.0684400347228,88.61375404124507,171.75633887696793,6.4235459881867225,11.04098985890268,15.300323119661408,14.00850920324761,18.05477696046982,22.41519293944568,-1.1606952169620477,4.028200593763447,8.18646087165934,0.2483988650079964,0.2918884672289378,0.365665809904448,2.472938297508339,67.87717704815286,23.23521427281262,28.427340141231355,24.425478318291677,623.9386213964633,2.8995787336387138,0.0569132909273518,0.1938746515390426,0.0055661221563374,5.774140062397889,80.77586158666493,124.55017796310196,198.53812597015235,0.0012126627521062,0.0,3.1242979320908844,0.0,0.0,0.0,25.896349246872596,21.86686239468981,19.46850268062293,0.0,0.2726257339800867,2.8330354863415868
2010,31,NE,063,FRONTIER,49.3,0.2622614859986295,0.4886287986540969,0.6648172169460497,58.18857402633352,71.86897314476471,59.597990914075474,4.366877360441854,10.701464613288444,13.476890647824291,11.396318088793262,18.355711214802565,20.450618481293887,-2.661794792421332,3.0482165291190237,6.5041607959690975,0.3548616109728247,0.3392768876232696,0.3235202440854866,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1107676877405041,0.0214000343950467,9.296678148413628e-05,7.061161096902308,49.94529496595432,121.73636819379836,169.3664833190617,0.0,0.0,2.8480454091157665,0.0,0.0,0.0,24.558128571159177,23.694148484791334,20.935752135623897,1.0,1.026608082370024,0.0
2011,31,NE,063,FRONTIER,51.5,0.2990321076589534,0.4601062318610542,0.6056818339552397,16.292317433209462,65.06562028496471,143.18588200139624,3.461651521961959,9.472786318559171,14.125878496548957,10.741935467126108,17.05715916018247,21.61339655702811,-3.818260052577794,1.8894164125933135,6.639373180582046,0.2639353493020522,0.3047409564672076,0.309063522762905,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1097056050410818,0.0,2.3527241186228895,14.187658186026656,60.19445223093333,106.2575491615831,173.14030051975476,0.0,1.0003771521243092,3.0,0.0,0.0,0.0210073733240302,22.93463953685719,22.87912274415886,21.388900412981556,0.0,1.0994361575741576,2.079032227649022
2012,31,NE,063,FRONTIER,46.9,0.4280250848235943,0.5931497107491918,0.5015916401141765,14.448947051754049,58.65736961487351,34.229470844052074,10.384089366933202,12.236066078986395,17.700511935394356,20.294109017137377,19.657745704355214,26.606719968652925,0.4750430789294466,4.815370749468696,8.795317447745939,0.2366459637842734,0.2706037720154914,0.2085828025509556,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0950069843373735,1.3228879162218057,9.638759086788864,35.363962358445484,158.95055079474972,139.42011558524655,249.15857928493713,0.7159667351826358,2.8428595674065127,8.353617831752432,0.0,0.0637009937958475,1.0,27.57423296686714,19.98102924814723,24.29161402251599,0.0,0.0495955043466782,0.004563540704143
2013,31,NE,063,FRONTIER,20.6,0.2282208508941084,0.2805248175714105,0.4592513720988314,5.99597367226156,58.80445814857536,70.32390805212613,2.381060104427755,6.643132008662591,15.999458914661476,10.14317615058857,14.413486527669146,23.559128957694917,-5.3807177772666535,-1.1265979818927403,8.440788266606132,0.2944894175970982,0.3033909665060765,0.275324401499769,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0576454544622509,0.0,2.6149768322915845,22.869326145901752,41.87734473795363,93.1738967847401,219.47193901335032,0.0,1.0,4.936393294235229,0.0,0.0,1.0985498500820303,27.72303833751341,23.33360991155782,22.834090780516306,0.0,0.9926832487883988,0.7233966320315298
2014,31,NE,063,FRONTIER,39.2,0.2754254985094272,0.4397485177511895,0.5541776513715393,15.47473484417566,45.525285422752106,42.511538529157285,2.825790314305794,9.96820494485208,15.610282495916568,11.438538048767269,18.12895276809988,23.3434430865313,-5.786442859665268,1.8084503141744648,7.878108171985159,0.2562053502478677,0.2202841164642105,0.2281514627408822,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.1376749049208245,0.0,2.4689548951167883,14.7481819758102,68.401631361607,128.47994890468203,218.1119570363083,0.0,1.0585905825114557,5.045597691828998,0.0,0.0,0.0,26.99922683814516,23.479416922815812,23.192272152972897,0.0,0.004808689584944,0.0726960719606252
2015,31,NE,063,FRONTIER,29.9,0.2713157039000515,0.4006071903234686,0.5810938482941007,0.9044110197146492,67.65943770549296,123.97500079137154,6.865473511456009,10.534139086284815,13.965351553977012,17.375400374163142,18.42095014891575,20.0927246654995,-3.643776188777224,2.648315952275992,7.838962937469616,0.1990310327802437,0.2590114538033834,0.3439276912767351,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0848468822819746,3.711435019962071,0.2704917670541657,2.648039295392417,126.35109910109098,124.2610964982081,160.1651388273559,1.242376812687397,0.0432782062644967,1.4618982066416484,0.0,0.0,0.0,29.695185653133183,19.221972882762255,16.147428765392515,0.0,0.0722057741990231,1.0830866129853474
2016,31,NE,063,FRONTIER,68.7,0.5098399277711274,0.5743674599012478,0.6906431457146798,6.072547404549609,159.5369815223899,110.07321627185271,7.060945774788665,10.265756934310778,14.825739097365016,16.588217064324915,17.766519204884442,21.73332083234018,-2.465500913067093,2.7660050665642766,7.919145051905496,0.2353994540991885,0.2721874859110885,0.3450606400535989,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0562030501941379,0.0,0.0,1.4188371778925992,108.97102841609048,118.6761233836868,185.46530469932412,0.0,0.0,0.4854324991985516,0.0,0.0,0.0,28.66957702389255,21.33491108638669,17.40836146259592,0.0,1.841200098059552,0.6161534254841688
2019,31,NE,063,FRONTIER,63.9,0.3005806274936056,0.4893017058912814,0.6405576430717496,60.90027464789728,28.3507399101498,142.11056417201502,0.6370161113301006,10.633527990536592,12.590472065363183,6.907397414722178,18.787626035097148,19.17703308982081,-5.63312956889792,2.4795225806017664,6.0040110180178266,0.3528402643626586,0.3205565916238708,0.3455851766173929,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0661741949460718,0.0,2.456798162638188,6.582885107243872,29.829484060885225,134.77551194361664,144.59395872980326,0.0,1.0,2.7605272586697844,0.0,0.0,0.0,20.95078164777761,23.76801372833731,17.17458371834279,0.1794866959588149,0.0,1.478078032774519
2020,31,NE,063,FRONTIER,59.5,0.3031132824319413,0.4078274188197809,0.5848936908897284,47.43491856663629,9.859103724456292,94.04793432730986,5.1325505528355295,7.640703760920512,13.803278979306638,11.91466413293015,16.745549493378302,20.47567172675331,-1.6494954416030647,-1.4640773651996826,7.130985958212157,0.3219450999089697,0.2736282263635354,0.2604487140522313,2.120172809671682,70.57647104343569,19.287077413912986,42.31937877546715,21.948635184618087,813.6012389124073,3.796230457754653,0.0354470206829816,0.0,0.0023656477967097,1.8503927146561865,59.750414332869795,119.63711892256228,168.30291080812034,0.0,0.0,0.9266816270342642,0.0,0.0,0.0,21.866412717569645,25.690886118916097,23.780950046201113,0.0,0.0,1.6131362084896943
